time, nf, ns, fs, ss, fa, sa
0, 100, 2, 1, 1.25, 30, 15
0.01, 100, 2, 1, 1.25, 30, 15
0.02, 100, 2, 1, 1.25, 30, 15
0.03, 100, 2, 1, 1.25, 30, 15
0.04, 100, 2, 1, 1.25, 30, 15
0.05, 100, 2, 1, 1.25, 30, 15
0.06, 100, 2, 1, 1.25, 30, 15
0.07, 100, 2, 1, 1.25, 30, 15
0.08, 100, 2, 1, 1.25, 30, 15
0.09, 100, 2, 1, 1.25, 30, 15
0.10, 100, 2, 1, 1.25, 30, 15
0.11, 100, 2, 1, 1.25, 30, 15
0.12, 100, 2, 1, 1.25, 30, 15
0.13, 100, 2, 1, 1.25, 30, 15
0.14, 100, 2, 1, 1.25, 30, 15
0.15, 100, 2, 1, 1.25, 30, 15
0.16, 100, 2, 1, 1.25, 30, 15
0.17, 100, 2, 1, 1.25, 30, 15
0.18, 100, 2, 1, 1.25, 30, 15
0.19, 100, 2, 1, 1.25, 30, 15
0.20, 100, 2, 1, 1.25, 30, 15
0.21, 100, 2, 1, 1.25, 30, 15
0.22, 100, 2, 1, 1.25, 30, 15
0.23, 100, 2, 1, 1.25, 30, 15
0.24, 100, 2, 1, 1.25, 30, 15
0.25, 100, 2, 1, 1.25, 30, 15
0.26, 100, 2, 1, 1.25, 30, 15
0.27, 100, 2, 1, 1.25, 30, 15
0.28, 100, 2, 1, 1.25, 30, 15
0.29, 100, 2, 1, 1.25, 30, 15
0.30, 100, 2, 1, 1.25, 30, 15
0.31, 100, 2, 1, 1.25, 30, 15
0.32, 100, 2, 1, 1.25, 30, 15
0.33, 100, 2, 1, 1.25, 30, 15
0.34, 100, 2, 1, 1.25, 30, 15
0.35, 100, 2, 1, 1.25, 30, 15
0.36, 100, 2, 1, 1.25, 30, 15
0.37, 100, 2, 1, 1.25, 30, 15
0.38, 100, 2, 1, 1.25, 30, 15
0.39, 100, 2, 1, 1.25, 30, 15
0.40, 100, 2, 1, 1.25, 30, 15
0.41, 100, 2, 1, 1.25, 30, 15
0.42, 100, 2, 1, 1.25, 30, 15
0.43, 100, 2, 1, 1.25, 30, 15
0.44, 100, 2, 1, 1.25, 30, 15
0.45, 100, 2, 1, 1.25, 30, 15
0.46, 100, 2, 1, 1.25, 30, 15
0.47, 100, 2, 1, 1.25, 30, 15
0.48, 100, 2, 1, 1.25, 30, 15
0.49, 100, 2, 1, 1.25, 30, 15
0.50, 100, 2, 1, 1.25, 30, 15
0.51, 100, 2, 1, 1.25, 30, 15
0.52, 100, 2, 1, 1.25, 30, 15
0.53, 100, 2, 1, 1.25, 30, 15
0.54, 100, 2, 1, 1.25, 30, 15
0.55, 100, 2, 1, 1.25, 30, 15
0.56, 100, 2, 1, 1.25, 30, 15
0.57, 100, 2, 1, 1.25, 30, 15
0.58, 100, 2, 1, 1.25, 30, 15
0.59, 100, 2, 1, 1.25, 30, 15
0.60, 99, 2, 1, 1.25, 30, 15
0.61, 99, 2, 1, 1.25, 30, 15
0.62, 99, 2, 1, 1.25, 30, 15
0.63, 99, 2, 1, 1.25, 30, 15
0.64, 99, 2, 1, 1.25, 30, 15
0.65, 99, 2, 1, 1.25, 30, 15
0.66, 99, 2, 1, 1.25, 30, 15
0.67, 99, 2, 1, 1.25, 30, 15
0.68, 99, 2, 1, 1.25, 30, 15
0.69, 99, 2, 1, 1.25, 30, 15
0.70, 99, 2, 1, 1.25, 30, 15
0.71, 99, 2, 1, 1.25, 30, 15
0.72, 99, 2, 1, 1.25, 30, 15
0.73, 99, 2, 1, 1.25, 30, 15
0.74, 99, 2, 1, 1.25, 30, 15
0.75, 99, 2, 1, 1.25, 30, 15
0.76, 99, 2, 1, 1.25, 30, 15
0.77, 99, 2, 1, 1.25, 30, 15
0.78, 99, 2, 1, 1.25, 30, 15
0.79, 99, 2, 1, 1.25, 30, 15
0.80, 99, 2, 1, 1.25, 30, 15
0.81, 99, 2, 1, 1.25, 30, 15
0.82, 99, 2, 1, 1.25, 30, 15
0.83, 99, 2, 1, 1.25, 30, 15
0.84, 99, 2, 1, 1.25, 30, 15
0.85, 99, 2, 1, 1.25, 30, 15
0.86, 99, 2, 1, 1.25, 30, 15
0.87, 99, 2, 1, 1.25, 30, 15
0.88, 99, 2, 1, 1.25, 30, 15
0.89, 99, 2, 1, 1.25, 30, 15
0.90, 99, 2, 1, 1.25, 30, 15
0.91, 99, 2, 1, 1.25, 30, 15
0.92, 99, 2, 1, 1.25, 30, 15
0.93, 99, 2, 1, 1.25, 30, 15
0.94, 99, 2, 1, 1.25, 30, 15
0.95, 99, 2, 1, 1.25, 30, 15
0.96, 99, 2, 1, 1.25, 30, 15
0.97, 99, 2, 1, 1.25, 30, 15
0.98, 99, 2, 1, 1.25, 30, 15
0.99, 99, 2, 1, 1.25, 30, 15
1.00, 99, 2, 1, 1.25, 30, 15
1.01, 99, 2, 1, 1.25, 30, 15
1.02, 99, 2, 1, 1.25, 30, 15
1.03, 99, 2, 1, 1.25, 30, 15
1.04, 99, 2, 1, 1.25, 30, 15
1.05, 99, 2, 1, 1.25, 30, 15
1.06, 99, 2, 1, 1.25, 30, 15
1.07, 99, 2, 1, 1.25, 30, 15
1.08, 99, 2, 1, 1.25, 30, 15
1.09, 99, 2, 1, 1.25, 30, 15
1.10, 99, 2, 1, 1.25, 30, 15
1.11, 99, 2, 1, 1.25, 30, 15
1.12, 99, 2, 1, 1.25, 30, 15
1.13, 99, 2, 1, 1.25, 30, 15
1.14, 99, 2, 1, 1.25, 30, 15
1.15, 99, 2, 1, 1.25, 30, 15
1.16, 99, 2, 1, 1.25, 30, 15
1.17, 99, 2, 1, 1.25, 30, 15
1.18, 99, 2, 1, 1.25, 30, 15
1.19, 99, 2, 1, 1.25, 30, 15
1.20, 99, 2, 1, 1.25, 30, 15
1.21, 99, 2, 1, 1.25, 30, 15
1.22, 99, 2, 1, 1.25, 30, 15
1.23, 99, 2, 1, 1.25, 30, 15
1.24, 99, 2, 1, 1.25, 30, 15
1.25, 99, 2, 1, 1.25, 30, 15
1.26, 99, 2, 1, 1.25, 30, 15
1.27, 99, 2, 1, 1.25, 30, 15
1.28, 99, 2, 1, 1.25, 30, 15
1.29, 99, 2, 1, 1.25, 30, 15
1.30, 99, 2, 1, 1.25, 30, 15
1.31, 99, 2, 1, 1.25, 30, 15
1.32, 99, 2, 1, 1.25, 30, 15
1.33, 99, 2, 1, 1.25, 30, 15
1.34, 99, 2, 1, 1.25, 30, 15
1.35, 99, 2, 1, 1.25, 30, 15
1.36, 99, 2, 1, 1.25, 30, 15
1.37, 99, 2, 1, 1.25, 30, 15
1.38, 99, 2, 1, 1.25, 30, 15
1.39, 99, 2, 1, 1.25, 30, 15
1.40, 99, 2, 1, 1.25, 30, 15
1.41, 99, 2, 1, 1.25, 30, 15
1.42, 99, 2, 1, 1.25, 30, 15
1.43, 99, 2, 1, 1.25, 30, 15
1.44, 99, 2, 1, 1.25, 30, 15
1.45, 99, 2, 1, 1.25, 30, 15
1.46, 99, 2, 1, 1.25, 30, 15
1.47, 99, 2, 1, 1.25, 30, 15
1.48, 99, 2, 1, 1.25, 30, 15
1.49, 98, 2, 1, 1.25, 30, 15
1.50, 98, 2, 1, 1.25, 30, 15
1.51, 98, 2, 1, 1.25, 30, 15
1.52, 98, 2, 1, 1.25, 30, 15
1.53, 98, 2, 1, 1.25, 30, 15
1.54, 98, 2, 1, 1.25, 30, 15
1.55, 98, 2, 1, 1.25, 30, 15
1.56, 98, 2, 1, 1.25, 30, 15
1.57, 98, 2, 1, 1.25, 30, 15
1.58, 98, 2, 1, 1.25, 30, 15
1.59, 98, 2, 1, 1.25, 30, 15
1.60, 98, 2, 1, 1.25, 30, 15
1.61, 98, 2, 1, 1.25, 30, 15
1.62, 98, 2, 1, 1.25, 30, 15
1.63, 98, 2, 1, 1.25, 30, 15
1.64, 98, 2, 1, 1.25, 30, 15
1.65, 98, 2, 1, 1.25, 30, 15
1.66, 98, 2, 1, 1.25, 30, 15
1.67, 98, 2, 1, 1.25, 30, 15
1.68, 98, 2, 1, 1.25, 30, 15
1.69, 98, 2, 1, 1.25, 30, 15
1.70, 98, 2, 1, 1.25, 30, 15
1.71, 98, 2, 1, 1.25, 30, 15
1.72, 98, 2, 1, 1.25, 30, 15
1.73, 98, 2, 1, 1.25, 30, 15
1.74, 98, 2, 1, 1.25, 30, 15
1.75, 98, 2, 1, 1.25, 30, 15
1.76, 98, 2, 1, 1.25, 30, 15
1.77, 98, 2, 1, 1.25, 30, 15
1.78, 98, 2, 1, 1.25, 30, 15
1.79, 98, 2, 1, 1.25, 30, 15
1.80, 98, 2, 1, 1.25, 30, 15
1.81, 98, 2, 1, 1.25, 30, 15
1.82, 98, 2, 1, 1.25, 30, 15
1.83, 98, 2, 1, 1.25, 30, 15
1.84, 98, 2, 1, 1.25, 30, 15
1.85, 98, 2, 1, 1.25, 30, 15
1.86, 98, 2, 1, 1.25, 30, 15
1.87, 98, 2, 1, 1.25, 30, 15
1.88, 98, 2, 1, 1.25, 30, 15
1.89, 98, 2, 1, 1.25, 30, 15
1.90, 98, 2, 1, 1.25, 30, 15
1.91, 98, 2, 1, 1.25, 30, 15
1.92, 98, 2, 1, 1.25, 30, 15
1.93, 98, 2, 1, 1.25, 30, 15
1.94, 98, 2, 1, 1.25, 30, 15
1.95, 98, 2, 1, 1.25, 30, 15
1.96, 98, 2, 1, 1.25, 30, 15
1.97, 98, 2, 1, 1.25, 30, 15
1.98, 98, 2, 1, 1.25, 30, 15
1.99, 98, 2, 1, 1.25, 30, 15
2.00, 98, 2, 1, 1.25, 30, 15
2.01, 98, 2, 1, 1.25, 30, 15
2.02, 98, 2, 1, 1.25, 30, 15
2.03, 98, 2, 1, 1.25, 30, 15
2.04, 98, 2, 1, 1.25, 30, 15
2.05, 98, 2, 1, 1.25, 30, 15
2.06, 98, 2, 1, 1.25, 30, 15
2.07, 98, 2, 1, 1.25, 30, 15
2.08, 98, 2, 1, 1.25, 30, 15
2.09, 98, 2, 1, 1.25, 30, 15
2.10, 98, 2, 1, 1.25, 30, 15
2.11, 98, 2, 1, 1.25, 30, 15
2.12, 98, 2, 1, 1.25, 30, 15
2.13, 98, 2, 1, 1.25, 30, 15
2.14, 98, 2, 1, 1.25, 30, 15
2.15, 98, 2, 1, 1.25, 30, 15
2.16, 98, 2, 1, 1.25, 30, 15
2.17, 98, 2, 1, 1.25, 30, 15
2.18, 98, 2, 1, 1.25, 30, 15
2.19, 98, 2, 1, 1.25, 30, 15
2.20, 98, 2, 1, 1.25, 30, 15
2.21, 98, 2, 1, 1.25, 30, 15
2.22, 98, 2, 1, 1.25, 30, 15
2.23, 98, 2, 1, 1.25, 30, 15
2.24, 98, 2, 1, 1.25, 30, 15
2.25, 98, 2, 1, 1.25, 30, 15
2.26, 98, 2, 1, 1.25, 30, 15
2.27, 98, 2, 1, 1.25, 30, 15
2.28, 98, 2, 1, 1.25, 30, 15
2.29, 98, 2, 1, 1.25, 30, 15
2.30, 98, 2, 1, 1.25, 30, 15
2.31, 98, 2, 1, 1.25, 30, 15
2.32, 98, 2, 1, 1.25, 30, 15
2.33, 98, 2, 1, 1.25, 30, 15
2.34, 98, 2, 1, 1.25, 30, 15
2.35, 98, 2, 1, 1.25, 30, 15
2.36, 98, 2, 1, 1.25, 30, 15
2.37, 98, 2, 1, 1.25, 30, 15
2.38, 98, 2, 1, 1.25, 30, 15
2.39, 98, 2, 1, 1.25, 30, 15
2.40, 99, 2, 1.00101, 1.25, 30.00202, 15
2.41, 99, 2, 1.00101, 1.25, 30.00202, 15
2.42, 99, 2, 1.00101, 1.25, 30.00202, 15
2.43, 99, 2, 1.00101, 1.25, 30.00202, 15
2.44, 99, 2, 1.00101, 1.25, 30.00202, 15
2.45, 99, 2, 1.00101, 1.25, 30.00202, 15
2.46, 99, 2, 1.00101, 1.25, 30.00202, 15
2.47, 99, 2, 1.00101, 1.25, 30.00202, 15
2.48, 99, 2, 1.00101, 1.25, 30.00202, 15
2.49, 99, 2, 1.00101, 1.25, 30.00202, 15
2.50, 99, 2, 1.00101, 1.25, 30.00202, 15
2.51, 99, 2, 1.00101, 1.25, 30.00202, 15
2.52, 99, 2, 1.00101, 1.25, 30.00202, 15
2.53, 99, 2, 1.00101, 1.25, 30.00202, 15
2.54, 99, 2, 1.00101, 1.25, 30.00202, 15
2.55, 98, 2, 1.00102, 1.25, 30.00204, 15
2.56, 98, 2, 1.00102, 1.25, 30.00204, 15
2.57, 98, 2, 1.00102, 1.25, 30.00204, 15
2.58, 98, 2, 1.00102, 1.25, 30.00204, 15
2.59, 98, 2, 1.00102, 1.25, 30.00204, 15
2.60, 98, 2, 1.00102, 1.25, 30.00204, 15
2.61, 98, 2, 1.00102, 1.25, 30.00204, 15
2.62, 98, 2, 1.00102, 1.25, 30.00204, 15
2.63, 98, 2, 1.00102, 1.25, 30.00204, 15
2.64, 98, 2, 1.00102, 1.25, 30.00204, 15
2.65, 98, 2, 1.00102, 1.25, 30.00204, 15
2.66, 98, 2, 1.00102, 1.25, 30.00204, 15
2.67, 98, 2, 1.00102, 1.25, 30.00204, 15
2.68, 98, 2, 1.00102, 1.25, 30.00204, 15
2.69, 98, 2, 1.00102, 1.25, 30.00204, 15
2.70, 98, 2, 1.00102, 1.25, 30.00204, 15
2.71, 98, 2, 1.00102, 1.25, 30.00204, 15
2.72, 98, 2, 1.00102, 1.25, 30.00204, 15
2.73, 98, 2, 1.00102, 1.25, 30.00204, 15
2.74, 98, 2, 1.00102, 1.25, 30.00204, 15
2.75, 98, 2, 1.00102, 1.25, 30.00204, 15
2.76, 98, 2, 1.00102, 1.25, 30.00204, 15
2.77, 98, 2, 1.00102, 1.25, 30.00204, 15
2.78, 98, 2, 1.00102, 1.25, 30.00204, 15
2.79, 98, 2, 1.00102, 1.25, 30.00204, 15
2.80, 98, 2, 1.00102, 1.25, 30.00204, 15
2.81, 98, 2, 1.00102, 1.25, 30.00204, 15
2.82, 98, 2, 1.00102, 1.25, 30.00204, 15
2.83, 98, 2, 1.00102, 1.25, 30.00204, 15
2.84, 98, 2, 1.00102, 1.25, 30.00204, 15
2.85, 98, 2, 1.00102, 1.25, 30.00204, 15
2.86, 98, 2, 1.00102, 1.25, 30.00204, 15
2.87, 98, 2, 1.00102, 1.25, 30.00204, 15
2.88, 98, 2, 1.00102, 1.25, 30.00204, 15
2.89, 98, 2, 1.00102, 1.25, 30.00204, 15
2.90, 98, 2, 1.00102, 1.25, 30.00204, 15
2.91, 98, 2, 1.00102, 1.25, 30.00204, 15
2.92, 98, 2, 1.00102, 1.25, 30.00204, 15
2.93, 98, 2, 1.00102, 1.25, 30.00204, 15
2.94, 98, 2, 1.00102, 1.25, 30.00204, 15
2.95, 98, 2, 1.00102, 1.25, 30.00204, 15
2.96, 98, 2, 1.00102, 1.25, 30.00204, 15
2.97, 98, 2, 1.00102, 1.25, 30.00204, 15
2.98, 98, 2, 1.00102, 1.25, 30.00204, 15
2.99, 98, 2, 1.00102, 1.25, 30.00204, 15
3.00, 98, 2, 1.00102, 1.25, 30.00204, 15
3.01, 98, 2, 1.00102, 1.25, 30.00204, 15
3.02, 98, 2, 1.00102, 1.25, 30.00204, 15
3.03, 98, 2, 1.00102, 1.25, 30.00204, 15
3.04, 98, 2, 1.00102, 1.25, 30.00204, 15
3.05, 98, 2, 1.00102, 1.25, 30.00204, 15
3.06, 98, 2, 1.00102, 1.25, 30.00204, 15
3.07, 98, 2, 1.00102, 1.25, 30.00204, 15
3.08, 98, 2, 1.00102, 1.25, 30.00204, 15
3.09, 98, 2, 1.00102, 1.25, 30.00204, 15
3.10, 98, 2, 1.00102, 1.25, 30.00204, 15
3.11, 98, 2, 1.00102, 1.25, 30.00204, 15
3.12, 98, 2, 1.00102, 1.25, 30.00204, 15
3.13, 98, 2, 1.00102, 1.25, 30.00204, 15
3.14, 98, 2, 1.00102, 1.25, 30.00204, 15
3.15, 98, 2, 1.00102, 1.25, 30.00204, 15
3.16, 99, 2, 1, 1.25, 30.00404, 15
3.17, 99, 2, 1, 1.25, 30.00404, 15
3.18, 99, 2, 1, 1.25, 30.00404, 15
3.19, 99, 2, 1, 1.25, 30.00404, 15
3.20, 99, 2, 1, 1.25, 30.00404, 15
3.21, 99, 2, 1, 1.25, 30.00404, 15
3.22, 99, 2, 1, 1.25, 30.00404, 15
3.23, 99, 2, 1, 1.25, 30.00404, 15
3.24, 99, 2, 1, 1.25, 30.00404, 15
3.25, 99, 2, 1, 1.25, 30.00404, 15
3.26, 99, 2, 1, 1.25, 30.00404, 15
3.27, 99, 2, 1, 1.25, 30.00404, 15
3.28, 99, 2, 1, 1.25, 30.00404, 15
3.29, 99, 2, 1, 1.25, 30.00404, 15
3.30, 99, 2, 1, 1.25, 30.00404, 15
3.31, 99, 2, 1, 1.25, 30.00404, 15
3.32, 99, 2, 1, 1.25, 30.00404, 15
3.33, 99, 2, 1, 1.25, 30.00404, 15
3.34, 99, 2, 1, 1.25, 30.00404, 15
3.35, 99, 2, 1, 1.25, 30.00404, 15
3.36, 99, 2, 1, 1.25, 30.00404, 15
3.37, 99, 2, 1, 1.25, 30.00404, 15
3.38, 99, 2, 1, 1.25, 30.00404, 15
3.39, 99, 2, 1, 1.25, 30.00404, 15
3.40, 99, 2, 1, 1.25, 30.00404, 15
3.41, 99, 2, 1, 1.25, 30.00404, 15
3.42, 99, 2, 1, 1.25, 30.00404, 15
3.43, 100, 2, 1.001, 1.25, 30.006, 15
3.44, 100, 2, 1.001, 1.25, 30.006, 15
3.45, 100, 2, 1.001, 1.25, 30.006, 15
3.46, 100, 2, 1.001, 1.25, 30.006, 15
3.47, 100, 2, 1.001, 1.25, 30.006, 15
3.48, 100, 2, 1.001, 1.25, 30.006, 15
3.49, 100, 2, 1.001, 1.25, 30.006, 15
3.50, 100, 2, 1.001, 1.25, 30.006, 15
3.51, 100, 2, 1.001, 1.25, 30.006, 15
3.52, 100, 2, 1.001, 1.25, 30.006, 15
3.53, 100, 2, 1.001, 1.25, 30.006, 15
3.54, 100, 2, 1.001, 1.25, 30.006, 15
3.55, 100, 2, 1.001, 1.25, 30.006, 15
3.56, 100, 2, 1.001, 1.25, 30.006, 15
3.57, 100, 2, 1.001, 1.25, 30.006, 15
3.58, 100, 2, 1.001, 1.25, 30.006, 15
3.59, 100, 2, 1.001, 1.25, 30.006, 15
3.60, 100, 2, 1.001, 1.25, 30.006, 15
3.61, 100, 2, 1.001, 1.25, 30.006, 15
3.62, 100, 2, 1.001, 1.25, 30.006, 15
3.63, 100, 2, 1.001, 1.25, 30.006, 15
3.64, 100, 2, 1.001, 1.25, 30.006, 15
3.65, 100, 2, 1.001, 1.25, 30.006, 15
3.66, 100, 2, 1.001, 1.25, 30.006, 15
3.67, 100, 2, 1.001, 1.25, 30.006, 15
3.68, 100, 2, 1.001, 1.25, 30.006, 15
3.69, 100, 2, 1.001, 1.25, 30.006, 15
3.70, 100, 2, 1.001, 1.25, 30.006, 15
3.71, 100, 2, 1.001, 1.25, 30.006, 15
3.72, 100, 2, 1.001, 1.25, 30.006, 15
3.73, 100, 2, 1.001, 1.25, 30.006, 15
3.74, 100, 2, 1.001, 1.25, 30.006, 15
3.75, 100, 2, 1.001, 1.25, 30.006, 15
3.76, 100, 2, 1.001, 1.25, 30.006, 15
3.77, 100, 2, 1.001, 1.25, 30.006, 15
3.78, 100, 2, 1.001, 1.25, 30.006, 15
3.79, 100, 2, 1.001, 1.25, 30.006, 15
3.80, 100, 2, 1.001, 1.25, 30.006, 15
3.81, 100, 2, 1.001, 1.25, 30.006, 15
3.82, 100, 2, 1.001, 1.25, 30.006, 15
3.83, 100, 2, 1.001, 1.25, 30.006, 15
3.84, 100, 2, 1.001, 1.25, 30.006, 15
3.85, 100, 2, 1.001, 1.25, 30.006, 15
3.86, 100, 2, 1.001, 1.25, 30.006, 15
3.87, 99, 2, 1.00101, 1.25, 30.00606, 15
3.88, 99, 2, 1.00101, 1.25, 30.00606, 15
3.89, 99, 2, 1.00101, 1.25, 30.00606, 15
3.90, 99, 2, 1.00101, 1.25, 30.00606, 15
3.91, 99, 2, 1.00101, 1.25, 30.00606, 15
3.92, 99, 2, 1.00101, 1.25, 30.00606, 15
3.93, 99, 2, 1.00101, 1.25, 30.00606, 15
3.94, 99, 2, 1.00101, 1.25, 30.00606, 15
3.95, 99, 2, 1.00101, 1.25, 30.00606, 15
3.96, 99, 2, 1.00101, 1.25, 30.00606, 15
3.97, 99, 2, 1.00101, 1.25, 30.00606, 15
3.98, 99, 2, 1.00101, 1.25, 30.00606, 15
3.99, 99, 2, 1.00101, 1.25, 30.00606, 15
4.00, 99, 2, 1.00101, 1.25, 30.00606, 15
4.01, 99, 2, 1.00101, 1.25, 30.00606, 15
4.02, 99, 2, 1.00101, 1.25, 30.00606, 15
4.03, 99, 2, 1.00101, 1.25, 30.00606, 15
4.04, 99, 2, 1.00101, 1.25, 30.00606, 15
4.05, 99, 2, 1.00101, 1.25, 30.00606, 15
4.06, 99, 2, 1.00101, 1.25, 30.00606, 15
4.07, 99, 2, 1.00101, 1.25, 30.00606, 15
4.08, 99, 2, 1.00101, 1.25, 30.00606, 15
4.09, 99, 2, 1.00101, 1.25, 30.00606, 15
4.10, 99, 2, 1.00101, 1.25, 30.00606, 15
4.11, 99, 2, 1.00101, 1.25, 30.00606, 15
4.12, 99, 2, 1.00101, 1.25, 30.00606, 15
4.13, 99, 2, 1.00101, 1.25, 30.00606, 15
4.14, 99, 2, 1.00101, 1.25, 30.00606, 15
4.15, 99, 2, 1.00101, 1.25, 30.00606, 15
4.16, 99, 2, 1.00101, 1.25, 30.00606, 15
4.17, 99, 2, 1.00101, 1.25, 30.00606, 15
4.18, 99, 2, 1.00101, 1.25, 30.00606, 15
4.19, 99, 2, 1.00101, 1.25, 30.00606, 15
4.20, 99, 2, 1.00101, 1.25, 30.00606, 15
4.21, 99, 2, 1.00101, 1.25, 30.00606, 15
4.22, 99, 2, 1.00101, 1.25, 30.00606, 15
4.23, 99, 2, 1.00101, 1.25, 30.00606, 15
4.24, 99, 2, 1.00101, 1.25, 30.00606, 15
4.25, 99, 2, 1.00101, 1.25, 30.00606, 15
4.26, 98, 2, 1.00102, 1.25, 30.00612, 15
4.27, 98, 2, 1.00102, 1.25, 30.00612, 15
4.28, 98, 2, 1.00102, 1.25, 30.00612, 15
4.29, 98, 2, 1.00102, 1.25, 30.00612, 15
4.30, 98, 2, 1.00102, 1.25, 30.00612, 15
4.31, 98, 2, 1.00102, 1.25, 30.00612, 15
4.32, 98, 2, 1.00102, 1.25, 30.00612, 15
4.33, 98, 2, 1.00102, 1.25, 30.00612, 15
4.34, 98, 2, 1.00102, 1.25, 30.00612, 15
4.35, 98, 2, 1.00102, 1.25, 30.00612, 15
4.36, 98, 2, 1.00102, 1.25, 30.00612, 15
4.37, 98, 2, 1.00102, 1.25, 30.00612, 15
4.38, 98, 2, 1.00102, 1.25, 30.00612, 15
4.39, 98, 2, 1.00102, 1.25, 30.00612, 15
4.40, 98, 2, 1.00102, 1.25, 30.00612, 15
4.41, 98, 2, 1.00102, 1.25, 30.00612, 15
4.42, 98, 2, 1.00102, 1.25, 30.00612, 15
4.43, 98, 2, 1.00102, 1.25, 30.00612, 15
4.44, 98, 2, 1.00102, 1.25, 30.00612, 15
4.45, 98, 2, 1.00102, 1.25, 30.00612, 15
4.46, 98, 2, 1.00102, 1.25, 30.00612, 15
4.47, 98, 2, 1.00102, 1.25, 30.00612, 15
4.48, 98, 2, 1.00102, 1.25, 30.00612, 15
4.49, 98, 2, 1.00102, 1.25, 30.00612, 15
4.50, 98, 2, 1.00102, 1.25, 30.00612, 15
4.51, 98, 2, 1.00102, 1.25, 30.00612, 15
4.52, 98, 2, 1.00102, 1.25, 30.00612, 15
4.53, 98, 2, 1.00102, 1.25, 30.00612, 15
4.54, 98, 2, 1.00102, 1.25, 30.00612, 15
4.55, 98, 2, 1.00102, 1.25, 30.00612, 15
4.56, 98, 2, 1.00102, 1.25, 30.00612, 15
4.57, 98, 2, 1.00102, 1.25, 30.00612, 15
4.58, 98, 2, 1.00102, 1.25, 30.00612, 15
4.59, 98, 2, 1.00102, 1.25, 30.00612, 15
4.60, 98, 2, 1.00102, 1.25, 30.00612, 15
4.61, 98, 2, 1.00102, 1.25, 30.00612, 15
4.62, 98, 2, 1.00102, 1.25, 30.00612, 15
4.63, 98, 2, 1.00102, 1.25, 30.00612, 15
4.64, 98, 2, 1.00102, 1.25, 30.00612, 15
4.65, 98, 2, 1.00102, 1.25, 30.00612, 15
4.66, 98, 2, 1.00102, 1.25, 30.00612, 15
4.67, 98, 2, 1.00102, 1.25, 30.00612, 15
4.68, 98, 2, 1.00102, 1.25, 30.00612, 15
4.69, 98, 2, 1.00102, 1.25, 30.00612, 15
4.70, 98, 2, 1.00102, 1.25, 30.00612, 15
4.71, 98, 2, 1.00102, 1.25, 30.00612, 15
4.72, 98, 2, 1.00102, 1.25, 30.00612, 15
4.73, 98, 2, 1.00102, 1.25, 30.00612, 15
4.74, 98, 2, 1.00102, 1.25, 30.00612, 15
4.75, 98, 2, 1.00102, 1.25, 30.00612, 15
4.76, 98, 2, 1.00102, 1.25, 30.00612, 15
4.77, 98, 2, 1.00102, 1.25, 30.00612, 15
4.78, 98, 2, 1.00102, 1.25, 30.00612, 15
4.79, 98, 2, 1.00102, 1.25, 30.00612, 15
4.80, 98, 2, 1.00102, 1.25, 30.00612, 15
4.81, 98, 2, 1.00102, 1.25, 30.00612, 15
4.82, 98, 2, 1.00102, 1.25, 30.00612, 15
4.83, 98, 2, 1.00102, 1.25, 30.00612, 15
4.84, 98, 2, 1.00102, 1.25, 30.00612, 15
4.85, 98, 2, 1.00102, 1.25, 30.00612, 15
4.86, 98, 2, 1.00102, 1.25, 30.00612, 15
4.87, 98, 2, 1.00102, 1.25, 30.00612, 15
4.88, 99, 2, 1.00202, 1.25, 30.00808, 15
4.89, 100, 2, 1.004, 1.25, 30.008, 15
4.90, 100, 2, 1.004, 1.25, 30.008, 15
4.91, 100, 2, 1.004, 1.25, 30.008, 15
4.92, 100, 2, 1.004, 1.25, 30.008, 15
4.93, 100, 2, 1.004, 1.25, 30.008, 15
4.94, 101, 2, 1.00495, 1.25, 30.0099, 15
4.95, 101, 2, 1.00495, 1.25, 30.0099, 15
4.96, 101, 2, 1.00495, 1.25, 30.0099, 15
4.97, 101, 2, 1.00495, 1.25, 30.0099, 15
4.98, 101, 2, 1.00495, 1.25, 30.0099, 15
4.99, 101, 2, 1.00495, 1.25, 30.0099, 15
5.00, 101, 2, 1.00495, 1.25, 30.0099, 15
5.01, 101, 2, 1.00495, 1.25, 30.0099, 15
5.02, 101, 2, 1.00495, 1.25, 30.0099, 15
5.03, 101, 2, 1.00495, 1.25, 30.0099, 15
5.04, 100, 2, 1.005, 1.25, 30.01, 15
5.05, 101, 2, 1.00396, 1.25, 30.01188, 15
5.06, 101, 2, 1.00396, 1.25, 30.01188, 15
5.07, 101, 2, 1.00396, 1.25, 30.01188, 15
5.08, 101, 2, 1.00396, 1.25, 30.01188, 15
5.09, 100, 2, 1.004, 1.25, 30.012, 15
5.10, 100, 2, 1.004, 1.25, 30.012, 15
5.11, 100, 2, 1.004, 1.25, 30.012, 15
5.12, 100, 2, 1.004, 1.25, 30.012, 15
5.13, 100, 2, 1.004, 1.25, 30.012, 15
5.14, 100, 2, 1.004, 1.25, 30.012, 15
5.15, 100, 2, 1.004, 1.25, 30.012, 15
5.16, 100, 2, 1.004, 1.25, 30.012, 15
5.17, 100, 2, 1.004, 1.25, 30.012, 15
5.18, 100, 2, 1.004, 1.25, 30.012, 15
5.19, 100, 2, 1.004, 1.25, 30.012, 15
