time, nf, ns, fs, ss, fa, sa
1.78, 97, 5, 1, 1.25, 20, 20
1.79, 97, 5, 1, 1.25, 20, 20
1.80, 97, 5, 1, 1.25, 20, 20
1.81, 97, 5, 1, 1.25, 20, 20
1.82, 97, 5, 1, 1.25, 20, 20
1.83, 97, 5, 1, 1.25, 20, 20
1.84, 97, 5, 1, 1.25, 20, 20
1.85, 97, 5, 1, 1.25, 20, 20
1.86, 97, 5, 1, 1.25, 20, 20
1.87, 98, 5, 0.9989796, 1.25, 20.02041, 20
1.88, 98, 5, 0.9989796, 1.25, 20.02041, 20
1.89, 98, 5, 0.9989796, 1.25, 20.02041, 20
1.90, 98, 5, 0.9989796, 1.25, 20.02041, 20
1.91, 98, 5, 0.9989796, 1.25, 20.02041, 20
1.92, 98, 5, 0.9989796, 1.25, 20.02041, 20
1.93, 98, 5, 0.9989796, 1.25, 20.02041, 20
1.94, 98, 5, 0.9989796, 1.25, 20.02041, 20
1.95, 98, 5, 0.9989796, 1.25, 20.02041, 20
1.96, 97, 5, 0.9989691, 1.25, 20.02062, 20
1.97, 97, 5, 0.9989691, 1.25, 20.02062, 20
1.98, 97, 5, 0.9989691, 1.25, 20.02062, 20
1.99, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.00, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.01, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.02, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.03, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.04, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.05, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.06, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.07, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.08, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.09, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.10, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.11, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.12, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.13, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.14, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.15, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.16, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.17, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.18, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.19, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.20, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.21, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.22, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.23, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.24, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.25, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.26, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.27, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.28, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.29, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.30, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.31, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.32, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.33, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.34, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.35, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.36, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.37, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.38, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.39, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.40, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.41, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.42, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.43, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.44, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.45, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.46, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.47, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.48, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.49, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.50, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.51, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.52, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.53, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.54, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.55, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.56, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.57, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.58, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.59, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.60, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.61, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.62, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.63, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.64, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.65, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.66, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.67, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.68, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.69, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.70, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.71, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.72, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.73, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.74, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.75, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.76, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.77, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.78, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.79, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.80, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.81, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.82, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.83, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.84, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.85, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.86, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.87, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.88, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.89, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.90, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.91, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.92, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.93, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.94, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.95, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.96, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.97, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.98, 97, 5, 0.9989691, 1.25, 20.02062, 20
2.99, 97, 5, 0.9989691, 1.25, 20.02062, 20
3.00, 97, 5, 0.9989691, 1.25, 20.02062, 20
3.01, 97, 5, 0.9989691, 1.25, 20.02062, 20
3.02, 97, 5, 0.9989691, 1.25, 20.02062, 20
3.03, 97, 5, 0.9989691, 1.25, 20.02062, 20
3.04, 97, 5, 0.9989691, 1.25, 20.02062, 20
3.05, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.06, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.07, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.08, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.09, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.10, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.11, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.12, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.13, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.14, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.15, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.16, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.17, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.18, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.19, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.20, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.21, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.22, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.23, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.24, 96, 5, 0.9989583, 1.25, 20.02083, 20
3.25, 97, 5, 1, 1.25, 20.04124, 20
3.26, 97, 5, 1, 1.25, 20.04124, 20
3.27, 97, 5, 1, 1.25, 20.04124, 20
3.28, 97, 5, 1, 1.25, 20.04124, 20
3.29, 97, 5, 1, 1.25, 20.04124, 20
3.30, 97, 5, 1, 1.25, 20.04124, 20
3.31, 97, 5, 1, 1.25, 20.04124, 20
3.32, 97, 5, 1, 1.25, 20.04124, 20
3.33, 97, 5, 1, 1.25, 20.04124, 20
3.34, 97, 5, 1, 1.25, 20.04124, 20
3.35, 97, 5, 1, 1.25, 20.04124, 20
3.36, 97, 5, 1, 1.25, 20.04124, 20
3.37, 97, 5, 1, 1.25, 20.04124, 20
3.38, 97, 5, 1, 1.25, 20.04124, 20
3.39, 97, 5, 1, 1.25, 20.04124, 20
3.40, 97, 5, 1, 1.25, 20.04124, 20
3.41, 97, 5, 1, 1.25, 20.04124, 20
3.42, 97, 5, 1, 1.25, 20.04124, 20
3.43, 97, 5, 1, 1.25, 20.04124, 20
3.44, 96, 5, 1, 1.25, 20.04167, 20
3.45, 96, 5, 1, 1.25, 20.04167, 20
3.46, 96, 5, 1, 1.25, 20.04167, 20
3.47, 96, 5, 1, 1.25, 20.04167, 20
3.48, 96, 5, 1, 1.25, 20.04167, 20
3.49, 96, 5, 1, 1.25, 20.04167, 20
3.50, 96, 5, 1, 1.25, 20.04167, 20
3.51, 96, 5, 1, 1.25, 20.04167, 20
3.52, 96, 5, 1, 1.25, 20.04167, 20
3.53, 96, 5, 1, 1.25, 20.04167, 20
3.54, 96, 5, 1, 1.25, 20.04167, 20
3.55, 96, 5, 1, 1.25, 20.04167, 20
3.56, 96, 5, 1, 1.25, 20.04167, 20
3.57, 96, 5, 1, 1.25, 20.04167, 20
3.58, 96, 5, 1, 1.25, 20.04167, 20
3.59, 96, 5, 1, 1.25, 20.04167, 20
3.60, 96, 5, 1, 1.25, 20.04167, 20
3.61, 96, 5, 1, 1.25, 20.04167, 20
3.62, 96, 5, 1, 1.25, 20.04167, 20
3.63, 96, 5, 1, 1.25, 20.04167, 20
3.64, 96, 5, 1, 1.25, 20.04167, 20
3.65, 95, 5, 1, 1.25, 20.0421, 20
3.66, 95, 5, 1, 1.25, 20.0421, 20
3.67, 95, 5, 1, 1.25, 20.0421, 20
3.68, 95, 5, 1, 1.25, 20.0421, 20
3.69, 95, 5, 1, 1.25, 20.0421, 20
3.70, 95, 5, 1, 1.25, 20.0421, 20
3.71, 95, 5, 1, 1.25, 20.0421, 20
3.72, 95, 5, 1, 1.25, 20.0421, 20
3.73, 95, 5, 1, 1.25, 20.0421, 20
3.74, 95, 5, 1, 1.25, 20.0421, 20
3.75, 95, 5, 1, 1.25, 20.0421, 20
3.76, 95, 5, 1, 1.25, 20.0421, 20
3.77, 95, 5, 1, 1.25, 20.0421, 20
3.78, 95, 5, 1, 1.25, 20.0421, 20
3.79, 95, 5, 1, 1.25, 20.0421, 20
3.80, 95, 5, 1, 1.25, 20.0421, 20
3.81, 95, 5, 1, 1.25, 20.0421, 20
3.82, 95, 5, 1, 1.25, 20.0421, 20
3.83, 95, 5, 1, 1.25, 20.0421, 20
3.84, 95, 5, 1, 1.25, 20.0421, 20
3.85, 95, 5, 1, 1.25, 20.0421, 20
3.86, 95, 5, 1, 1.25, 20.0421, 20
3.87, 94, 5, 1, 1.25, 20.04255, 20
3.88, 94, 5, 1, 1.25, 20.04255, 20
3.89, 94, 5, 1, 1.25, 20.04255, 20
3.90, 94, 5, 1, 1.25, 20.04255, 20
3.91, 94, 5, 1, 1.25, 20.04255, 20
3.92, 94, 5, 1, 1.25, 20.04255, 20
3.93, 94, 5, 1, 1.25, 20.04255, 20
3.94, 94, 5, 1, 1.25, 20.04255, 20
3.95, 94, 5, 1, 1.25, 20.04255, 20
3.96, 94, 5, 1, 1.25, 20.04255, 20
3.97, 94, 5, 1, 1.25, 20.04255, 20
3.98, 94, 5, 1, 1.25, 20.04255, 20
3.99, 94, 5, 1, 1.25, 20.04255, 20
4.00, 94, 5, 1, 1.25, 20.04255, 20
4.01, 94, 5, 1, 1.25, 20.04255, 20
4.02, 94, 5, 1, 1.25, 20.04255, 20
4.03, 94, 5, 1, 1.25, 20.04255, 20
4.04, 94, 5, 1, 1.25, 20.04255, 20
4.05, 94, 5, 1, 1.25, 20.04255, 20
4.06, 94, 5, 1, 1.25, 20.04255, 20
4.07, 94, 5, 1, 1.25, 20.04255, 20
4.08, 94, 5, 1, 1.25, 20.04255, 20
4.09, 94, 5, 1, 1.25, 20.04255, 20
4.10, 95, 5, 1.001053, 1.25, 20.02105, 20
4.11, 95, 5, 1.001053, 1.25, 20.02105, 20
4.12, 95, 5, 1.001053, 1.25, 20.02105, 20
4.13, 95, 5, 1.001053, 1.25, 20.02105, 20
4.14, 95, 5, 1.001053, 1.25, 20.02105, 20
4.15, 95, 5, 1.001053, 1.25, 20.02105, 20
4.16, 95, 5, 1.001053, 1.25, 20.02105, 20
4.17, 95, 5, 1.001053, 1.25, 20.02105, 20
4.18, 96, 5, 1.002083, 1.25, 20.04167, 20
4.19, 96, 5, 1.002083, 1.25, 20.04167, 20
4.20, 95, 5, 1.002105, 1.25, 20.0421, 20
4.21, 95, 5, 1.002105, 1.25, 20.0421, 20
4.22, 95, 5, 1.002105, 1.25, 20.0421, 20
4.23, 95, 5, 1.002105, 1.25, 20.0421, 20
4.24, 95, 5, 1.002105, 1.25, 20.0421, 20
4.25, 95, 5, 1.002105, 1.25, 20.0421, 20
4.26, 95, 5, 1.002105, 1.25, 20.0421, 20
4.27, 95, 5, 1.002105, 1.25, 20.0421, 20
4.28, 95, 5, 1.002105, 1.25, 20.0421, 20
4.29, 95, 5, 1.002105, 1.25, 20.0421, 20
4.30, 95, 5, 1.002105, 1.25, 20.0421, 20
4.31, 95, 5, 1.002105, 1.25, 20.0421, 20
4.32, 95, 5, 1.002105, 1.25, 20.0421, 20
4.33, 95, 5, 1.002105, 1.25, 20.0421, 20
4.34, 95, 5, 1.002105, 1.25, 20.0421, 20
4.35, 95, 5, 1.002105, 1.25, 20.0421, 20
4.36, 94, 5, 1.002128, 1.25, 20.04255, 20
4.37, 94, 5, 1.002128, 1.25, 20.04255, 20
4.38, 94, 5, 1.002128, 1.25, 20.04255, 20
4.39, 94, 5, 1.002128, 1.25, 20.04255, 20
4.40, 94, 5, 1.002128, 1.25, 20.04255, 20
4.41, 94, 5, 1.002128, 1.25, 20.04255, 20
4.42, 94, 5, 1.002128, 1.25, 20.04255, 20
4.43, 94, 5, 1.002128, 1.25, 20.04255, 20
4.44, 94, 5, 1.002128, 1.25, 20.04255, 20
4.45, 94, 5, 1.002128, 1.25, 20.04255, 20
4.46, 94, 5, 1.002128, 1.25, 20.04255, 20
4.47, 94, 5, 1.002128, 1.25, 20.04255, 20
4.48, 94, 5, 1.002128, 1.25, 20.04255, 20
4.49, 94, 5, 1.002128, 1.25, 20.04255, 20
4.50, 94, 5, 1.002128, 1.25, 20.04255, 20
4.51, 94, 5, 1.002128, 1.25, 20.04255, 20
4.52, 94, 5, 1.002128, 1.25, 20.04255, 20
4.53, 94, 5, 1.002128, 1.25, 20.04255, 20
4.54, 94, 5, 1.002128, 1.25, 20.04255, 20
4.55, 94, 5, 1.002128, 1.25, 20.04255, 20
4.56, 94, 5, 1.002128, 1.25, 20.04255, 20
4.57, 94, 5, 1.002128, 1.25, 20.04255, 20
4.58, 94, 5, 1.002128, 1.25, 20.04255, 20
4.59, 94, 5, 1.002128, 1.25, 20.04255, 20
4.60, 94, 5, 1.002128, 1.25, 20.04255, 20
4.61, 94, 5, 1.002128, 1.25, 20.04255, 20
4.62, 94, 5, 1.002128, 1.25, 20.04255, 20
4.63, 94, 5, 1.002128, 1.25, 20.04255, 20
4.64, 94, 5, 1.002128, 1.25, 20.04255, 20
4.65, 95, 5, 1.001053, 1.25, 20.06316, 20
4.66, 95, 5, 1.001053, 1.25, 20.06316, 20
4.67, 95, 5, 1.001053, 1.25, 20.06316, 20
4.68, 95, 5, 1.001053, 1.25, 20.06316, 20
4.69, 95, 5, 1.001053, 1.25, 20.06316, 20
4.70, 95, 5, 1.001053, 1.25, 20.06316, 20
4.71, 95, 5, 1.001053, 1.25, 20.06316, 20
4.72, 95, 5, 1.001053, 1.25, 20.06316, 20
4.73, 95, 5, 1.001053, 1.25, 20.06316, 20
4.74, 95, 5, 1.001053, 1.25, 20.06316, 20
4.75, 95, 5, 1.001053, 1.25, 20.06316, 20
4.76, 95, 5, 1.001053, 1.25, 20.06316, 20
4.77, 95, 5, 1.001053, 1.25, 20.06316, 20
4.78, 95, 5, 1.001053, 1.25, 20.06316, 20
4.79, 95, 5, 1.001053, 1.25, 20.06316, 20
4.80, 95, 5, 1.001053, 1.25, 20.06316, 20
4.81, 95, 5, 1.001053, 1.25, 20.06316, 20
4.82, 95, 5, 1.001053, 1.25, 20.06316, 20
4.83, 95, 5, 1.001053, 1.25, 20.06316, 20
4.84, 95, 5, 1.001053, 1.25, 20.06316, 20
4.85, 95, 5, 1.001053, 1.25, 20.06316, 20
4.86, 95, 5, 1.001053, 1.25, 20.06316, 20
4.87, 95, 5, 1.001053, 1.25, 20.06316, 20
4.88, 95, 5, 1.001053, 1.25, 20.06316, 20
4.89, 94, 5, 1.001064, 1.25, 20.06383, 20
4.90, 94, 5, 1.001064, 1.25, 20.06383, 20
4.91, 94, 5, 1.001064, 1.25, 20.06383, 20
4.92, 94, 5, 1.001064, 1.25, 20.06383, 20
4.93, 94, 5, 1.001064, 1.25, 20.06383, 20
4.94, 94, 5, 1.001064, 1.25, 20.06383, 20
4.95, 94, 5, 1.001064, 1.25, 20.06383, 20
4.96, 94, 5, 1.001064, 1.25, 20.06383, 20
4.97, 94, 5, 1.001064, 1.25, 20.06383, 20
4.98, 94, 5, 1.001064, 1.25, 20.06383, 20
4.99, 94, 5, 1.001064, 1.25, 20.06383, 20
5.00, 94, 5, 1.001064, 1.25, 20.06383, 20
5.01, 94, 5, 1.001064, 1.25, 20.06383, 20
5.02, 94, 5, 1.001064, 1.25, 20.06383, 20
5.03, 94, 5, 1.001064, 1.25, 20.06383, 20
5.04, 94, 5, 1.001064, 1.25, 20.06383, 20
5.05, 94, 5, 1.001064, 1.25, 20.06383, 20
