id,if,is,fsr,frm,srm,far,sar,mfs,sdfs,dfs,mfa,sdfa,dfa,mfcw,sdfcw,dfcw,mfaw,sdfaw,dfaw,mfsew,sdfsew,dfsew,mfshw,sdfshw,dfshw,mfdw,sdfdw,dfdw,mffw,sdffw,dffw,mss,sdss,dss,msa,sdsa,dsa,mssw,sdssw,dssw,msfw,sdsfw,dsfw,mssize,sdssize,dssize
12042017092520,300,1,3,1,1,0.0001,0.0005,1,0.5,0.1,10,15,3,2,1,0.01,2,1,0.01,4,1,0.01,10,1,0.01,10,1,0.01,5,1,0.01,1.5,0.5,0.1,25,15,2,2,1,0.01,1,1,0.01,5,0.5,0.1
12042017092520,300,1,0.3,1,1,0.0001,0.0005,2.011507,0.5,0.1,38.06767,15,3,2.026657,1,0.01,2.294508,1,0.01,4.059293,1,0.01,10.02548,1,0.01,9.908703,1,0.01,4.890288,1,0.01,4.144711,0.5,0.1,52.30391,15,2,2.014315,1,0.01,1.205704,1,0.01,6.300822,0.5,0.1384.23,0,23,0,0,0,0,0,0,0,0,4.297931,51.7229,1.989445,1.240499,6.482303
