time,nf,ns,fs,fa,fcw,faw,fsew,fshw,fdw,ffw,ss,sa,ssw,sfw,ssize
0.23,298,10,1.006462,10.0738,2.000558,2.000439,4.000295,9.999736,9.99991,5.000521,2.029095,24.7415,2.000478,0.9927295,4.715633
0.24,298,10,1.006462,10.0738,2.000558,2.000439,4.000295,9.999736,9.99991,5.000521,2.029095,24.7415,2.000478,0.9927295,4.715633
0.25,297,10,1.00702,10.08519,2.000511,2.000471,4.000237,9.999801,9.999936,5.00052,2.029095,24.7415,2.000478,0.9927295,4.715633
0.26,297,10,1.00702,10.08519,2.000511,2.000471,4.000237,9.999801,9.999936,5.00052,2.029095,24.7415,2.000478,0.9927295,4.715633
0.27,297,10,1.00702,10.08519,2.000511,2.000471,4.000237,9.999801,9.999936,5.00052,2.029095,24.7415,2.000478,0.9927295,4.715633
0.28,297,10,1.00702,10.08519,2.000511,2.000471,4.000237,9.999801,9.999936,5.00052,2.029095,24.7415,2.000478,0.9927295,4.715633
0.29,296,10,1.006994,10.10759,2.000475,2.000484,4.000243,9.999737,9.999946,5.00048,2.029095,24.7415,2.000478,0.9927295,4.715633
0.30,296,10,1.006994,10.10759,2.000475,2.000484,4.000243,9.999737,9.999946,5.00048,2.029095,24.7415,2.000478,0.9927295,4.715633
0.31,296,10,1.006994,10.10759,2.000475,2.000484,4.000243,9.999737,9.999946,5.00048,2.029095,24.7415,2.000478,0.9927295,4.715633
0.32,295,10,1.007421,10.10586,2.000477,2.000476,4.000203,9.999693,9.99997,5.000499,2.029095,24.7415,2.000478,0.9927295,4.715633
0.33,295,10,1.007421,10.10586,2.000477,2.000476,4.000203,9.999693,9.99997,5.000499,2.029095,24.7415,2.000478,0.9927295,4.715633
0.34,295,10,1.007421,10.10586,2.000477,2.000476,4.000203,9.999693,9.99997,5.000499,2.029095,24.7415,2.000478,0.9927295,4.715633
0.35,295,10,1.007421,10.10586,2.000477,2.000476,4.000203,9.999693,9.99997,5.000499,2.029095,24.7415,2.000478,0.9927295,4.715633
0.36,295,10,1.007421,10.10586,2.000477,2.000476,4.000203,9.999693,9.99997,5.000499,2.029095,24.7415,2.000478,0.9927295,4.715633
0.37,295,10,1.007421,10.10586,2.000477,2.000476,4.000203,9.999693,9.99997,5.000499,2.029095,24.7415,2.000478,0.9927295,4.715633
0.38,295,10,1.007421,10.10586,2.000477,2.000476,4.000203,9.999693,9.99997,5.000499,2.029095,24.7415,2.000478,0.9927295,4.715633
0.39,295,10,1.007421,10.10586,2.000477,2.000476,4.000203,9.999693,9.99997,5.000499,2.029095,24.7415,2.000478,0.9927295,4.715633
0.40,295,10,1.007421,10.10586,2.000477,2.000476,4.000203,9.999693,9.99997,5.000499,2.029095,24.7415,2.000478,0.9927295,4.715633
0.41,295,10,1.007421,10.10586,2.000477,2.000476,4.000203,9.999693,9.99997,5.000499,2.029095,24.7415,2.000478,0.9927295,4.715633
0.42,295,10,1.007421,10.10586,2.000477,2.000476,4.000203,9.999693,9.99997,5.000499,2.029095,24.7415,2.000478,0.9927295,4.715633
0.43,295,10,1.007421,10.10586,2.000477,2.000476,4.000203,9.999693,9.99997,5.000499,2.029095,24.7415,2.000478,0.9927295,4.715633
0.44,295,10,1.007421,10.10586,2.000477,2.000476,4.000203,9.999693,9.99997,5.000499,2.029095,24.7415,2.000478,0.9927295,4.715633
0.45,295,10,1.007421,10.10586,2.000477,2.000476,4.000203,9.999693,9.99997,5.000499,2.029095,24.7415,2.000478,0.9927295,4.715633
0.46,294,10,1.007626,10.10438,2.000452,2.000391,4.000214,9.999732,10.00003,5.000503,2.029095,24.7415,2.000478,0.9927295,4.715633
0.47,294,10,1.007626,10.10438,2.000452,2.000391,4.000214,9.999732,10.00003,5.000503,2.029095,24.7415,2.000478,0.9927295,4.715633
0.48,294,10,1.007626,10.10438,2.000452,2.000391,4.000214,9.999732,10.00003,5.000503,2.029095,24.7415,2.000478,0.9927295,4.715633
0.49,294,10,1.007626,10.10438,2.000452,2.000391,4.000214,9.999732,10.00003,5.000503,2.029095,24.7415,2.000478,0.9927295,4.715633
0.50,294,10,1.007626,10.10438,2.000452,2.000391,4.000214,9.999732,10.00003,5.000503,2.029095,24.7415,2.000478,0.9927295,4.715633
0.51,294,10,1.007626,10.10438,2.000452,2.000391,4.000214,9.999732,10.00003,5.000503,2.029095,24.7415,2.000478,0.9927295,4.715633
0.52,293,10,1.008031,10.10418,2.000444,2.000366,4.000229,9.999701,10.0001,5.000507,2.029095,24.7415,2.000478,0.9927295,4.715633
0.53,292,10,1.007994,10.10174,2.000453,2.000375,4.000177,9.999677,10.00015,5.000559,2.029095,24.7415,2.000478,0.9927295,4.715633
0.54,292,10,1.007994,10.10174,2.000453,2.000375,4.000177,9.999677,10.00015,5.000559,2.029095,24.7415,2.000478,0.9927295,4.715633
0.55,292,10,1.008832,10.08367,2.000494,2.000324,4.000104,9.99966,10.00008,5.000599,2.029095,24.7415,2.000478,0.9927295,4.715633
0.56,292,10,1.008832,10.08367,2.000494,2.000324,4.000104,9.99966,10.00008,5.000599,2.029095,24.7415,2.000478,0.9927295,4.715633
0.57,291,10,1.009071,10.05799,2.000548,2.00027,4.000169,9.999736,10.00012,5.000598,2.029095,24.7415,2.000478,0.9927295,4.715633
0.58,291,10,1.009071,10.05799,2.000548,2.00027,4.000169,9.999736,10.00012,5.000598,2.029095,24.7415,2.000478,0.9927295,4.715633
0.59,291,10,1.009071,10.05799,2.000548,2.00027,4.000169,9.999736,10.00012,5.000598,2.029095,24.7415,2.000478,0.9927295,4.715633
0.60,291,10,1.009071,10.05799,2.000548,2.00027,4.000169,9.999736,10.00012,5.000598,2.029095,24.7415,2.000478,0.9927295,4.715633
0.61,289,11,1.009569,10.07963,2.000507,2.000392,4.000166,9.99976,10.00007,5.000598,2.017182,24.75135,2.002162,0.9909239,4.665573
0.62,289,11,1.009569,10.07963,2.000507,2.000392,4.000166,9.99976,10.00007,5.000598,2.017182,24.75135,2.002162,0.9909239,4.665573
0.63,289,11,1.009569,10.07963,2.000507,2.000392,4.000166,9.99976,10.00007,5.000598,2.017182,24.75135,2.002162,0.9909239,4.665573
0.64,288,11,1.010041,10.07433,2.000482,2.000379,4.00014,9.999785,10.0001,5.000652,2.017182,24.75135,2.002162,0.9909239,4.665573
0.65,287,11,1.009865,10.06957,2.00047,2.000417,4.000166,9.999803,10.0001,5.000672,2.017182,24.75135,2.002162,0.9909239,4.665573
0.66,287,11,1.009865,10.06957,2.00047,2.000417,4.000166,9.999803,10.0001,5.000672,2.017182,24.75135,2.002162,0.9909239,4.665573
0.67,287,11,1.009865,10.06957,2.00047,2.000417,4.000166,9.999803,10.0001,5.000672,2.017182,24.75135,2.002162,0.9909239,4.665573
0.68,287,11,1.009865,10.06957,2.00047,2.000417,4.000166,9.999803,10.0001,5.000672,2.017182,24.75135,2.002162,0.9909239,4.665573
0.69,286,12,1.010551,10.06929,2.000485,2.000381,4.000184,9.999773,10.00017,5.000724,2.012722,24.6142,2.001349,0.9934218,4.682337
0.70,285,12,1.01125,10.06717,2.000488,2.000364,4.000168,9.999798,10.00015,5.000741,2.012722,24.6142,2.001349,0.9934218,4.682337
0.71,286,12,1.011311,10.08333,2.000447,2.000352,4.000202,9.999796,10.00012,5.000731,2.012722,24.6142,2.001349,0.9934218,4.682337
0.72,286,12,1.011311,10.08333,2.000447,2.000352,4.000202,9.999796,10.00012,5.000731,2.012722,24.6142,2.001349,0.9934218,4.682337
0.73,286,12,1.011311,10.08333,2.000447,2.000352,4.000202,9.999796,10.00012,5.000731,2.012722,24.6142,2.001349,0.9934218,4.682337
0.74,286,12,1.011311,10.08333,2.000447,2.000352,4.000202,9.999796,10.00012,5.000731,2.012722,24.6142,2.001349,0.9934218,4.682337
0.75,286,12,1.011311,10.08333,2.000447,2.000352,4.000202,9.999796,10.00012,5.000731,2.012722,24.6142,2.001349,0.9934218,4.682337
0.76,286,12,1.011311,10.08333,2.000447,2.000352,4.000202,9.999796,10.00012,5.000731,2.012722,24.6142,2.001349,0.9934218,4.682337
0.77,286,12,1.011311,10.08333,2.000447,2.000352,4.000202,9.999796,10.00012,5.000731,2.012722,24.6142,2.001349,0.9934218,4.682337
0.78,286,12,1.011311,10.08333,2.000447,2.000352,4.000202,9.999796,10.00012,5.000731,2.012722,24.6142,2.001349,0.9934218,4.682337
0.79,286,12,1.011311,10.08333,2.000447,2.000352,4.000202,9.999796,10.00012,5.000731,2.012722,24.6142,2.001349,0.9934218,4.682337
0.80,286,12,1.011311,10.08333,2.000447,2.000352,4.000202,9.999796,10.00012,5.000731,2.012722,24.6142,2.001349,0.9934218,4.682337
0.81,286,12,1.011311,10.08333,2.000447,2.000352,4.000202,9.999796,10.00012,5.000731,2.012722,24.6142,2.001349,0.9934218,4.682337
0.82,286,12,1.011311,10.08333,2.000447,2.000352,4.000202,9.999796,10.00012,5.000731,2.012722,24.6142,2.001349,0.9934218,4.682337
0.83,286,12,1.011311,10.08333,2.000447,2.000352,4.000202,9.999796,10.00012,5.000731,2.012722,24.6142,2.001349,0.9934218,4.682337
0.84,285,12,1.01132,10.08935,2.000465,2.000335,4.000263,9.999765,10.00014,5.00067,2.012722,24.6142,2.001349,0.9934218,4.682337
0.85,284,13,1.010931,10.06456,2.000473,2.000342,4.000291,9.999748,10.00021,5.000595,2.021363,24.46966,1.999517,0.9925555,4.692238
0.86,284,13,1.010931,10.06456,2.000473,2.000342,4.000291,9.999748,10.00021,5.000595,2.021363,24.46966,1.999517,0.9925555,4.692238
0.87,284,13,1.010931,10.06456,2.000473,2.000342,4.000291,9.999748,10.00021,5.000595,2.021363,24.46966,1.999517,0.9925555,4.692238
0.88,283,13,1.01163,10.05867,2.000482,2.000281,4.000271,9.999737,10.00024,5.000624,2.021363,24.46966,1.999517,0.9925555,4.692238
0.89,283,13,1.01163,10.05867,2.000482,2.000281,4.000271,9.999737,10.00024,5.000624,2.021363,24.46966,1.999517,0.9925555,4.692238
0.90,282,13,1.011958,10.07456,2.000443,2.000277,4.000311,9.999717,10.00019,5.000591,2.021363,24.46966,1.999517,0.9925555,4.692238
0.91,281,13,1.012008,10.09173,2.000424,2.000337,4.000316,9.999645,10.00015,5.000656,2.021363,24.46966,1.999517,0.9925555,4.692238
0.92,281,13,1.012008,10.09173,2.000424,2.000337,4.000316,9.999645,10.00015,5.000656,2.021363,24.46966,1.999517,0.9925555,4.692238
0.93,280,13,1.012196,10.10115,2.000422,2.000278,4.00031,9.999675,10.0002,5.000706,2.021363,24.46966,1.999517,0.9925555,4.692238
0.94,279,13,1.012682,10.10155,2.00045,2.000177,4.00031,9.999714,10.0002,5.000685,2.021363,24.46966,1.999517,0.9925555,4.692238
0.95,280,13,1.01333,10.09483,2.000444,2.000154,4.000369,9.999724,10.00014,5.000629,2.021363,24.46966,1.999517,0.9925555,4.692238
0.96,280,13,1.01333,10.09483,2.000444,2.000154,4.000369,9.999724,10.00014,5.000629,2.021363,24.46966,1.999517,0.9925555,4.692238
0.97,280,13,1.01333,10.09483,2.000444,2.000154,4.000369,9.999724,10.00014,5.000629,2.021363,24.46966,1.999517,0.9925555,4.692238
0.98,279,13,1.01318,10.1002,2.000416,2.000174,4.000398,9.999697,10.00015,5.00065,2.021363,24.46966,1.999517,0.9925555,4.692238
0.99,279,13,1.01318,10.1002,2.000416,2.000174,4.000398,9.999697,10.00015,5.00065,2.021363,24.46966,1.999517,0.9925555,4.692238
1.00,278,13,1.013778,10.10653,2.00042,2.000179,4.00036,9.999687,10.00016,5.000686,2.021363,24.46966,1.999517,0.9925555,4.692238
1.01,278,13,1.013778,10.10653,2.00042,2.000179,4.00036,9.999687,10.00016,5.000686,2.021363,24.46966,1.999517,0.9925555,4.692238
1.02,278,13,1.013778,10.10653,2.00042,2.000179,4.00036,9.999687,10.00016,5.000686,2.021363,24.46966,1.999517,0.9925555,4.692238
1.03,278,12,1.013778,10.10653,2.00042,2.000179,4.00036,9.999687,10.00016,5.000686,2.03164,24.43797,1.997894,0.9941961,4.736177
1.04,278,12,1.013778,10.10653,2.00042,2.000179,4.00036,9.999687,10.00016,5.000686,2.03164,24.43797,1.997894,0.9941961,4.736177
1.05,278,12,1.013778,10.10653,2.00042,2.000179,4.00036,9.999687,10.00016,5.000686,2.03164,24.43797,1.997894,0.9941961,4.736177
1.06,278,12,1.013778,10.10653,2.00042,2.000179,4.00036,9.999687,10.00016,5.000686,2.03164,24.43797,1.997894,0.9941961,4.736177
1.07,278,12,1.013778,10.10653,2.00042,2.000179,4.00036,9.999687,10.00016,5.000686,2.03164,24.43797,1.997894,0.9941961,4.736177
1.08,277,12,1.013646,10.11836,2.000478,2.000214,4.000379,9.999681,10.00013,5.000725,2.03164,24.43797,1.997894,0.9941961,4.736177
1.09,276,12,1.013375,10.12831,2.000523,2.00029,4.000353,9.999647,10.00012,5.000673,2.03164,24.43797,1.997894,0.9941961,4.736177
1.10,276,12,1.013375,10.12831,2.000523,2.00029,4.000353,9.999647,10.00012,5.000673,2.03164,24.43797,1.997894,0.9941961,4.736177
1.11,276,12,1.013375,10.12831,2.000523,2.00029,4.000353,9.999647,10.00012,5.000673,2.03164,24.43797,1.997894,0.9941961,4.736177
1.12,276,12,1.013375,10.12831,2.000523,2.00029,4.000353,9.999647,10.00012,5.000673,2.03164,24.43797,1.997894,0.9941961,4.736177
1.13,276,12,1.013375,10.12831,2.000523,2.00029,4.000353,9.999647,10.00012,5.000673,2.03164,24.43797,1.997894,0.9941961,4.736177
1.14,276,12,1.013375,10.12831,2.000523,2.00029,4.000353,9.999647,10.00012,5.000673,2.03164,24.43797,1.997894,0.9941961,4.736177
1.15,277,12,1.013357,10.145,2.000545,2.000349,4.000394,9.999583,10.00012,5.000657,2.03164,24.43797,1.997894,0.9941961,4.736177
1.16,277,12,1.013357,10.145,2.000545,2.000349,4.000394,9.999583,10.00012,5.000657,2.03164,24.43797,1.997894,0.9941961,4.736177
1.17,277,12,1.013357,10.145,2.000545,2.000349,4.000394,9.999583,10.00012,5.000657,2.03164,24.43797,1.997894,0.9941961,4.736177
1.18,278,12,1.01425,10.13858,2.000609,2.00035,4.000384,9.999585,10.00013,5.000623,2.03164,24.43797,1.997894,0.9941961,4.736177
1.19,278,12,1.01425,10.13858,2.000609,2.00035,4.000384,9.999585,10.00013,5.000623,2.03164,24.43797,1.997894,0.9941961,4.736177
1.20,278,12,1.01425,10.13858,2.000609,2.00035,4.000384,9.999585,10.00013,5.000623,2.03164,24.43797,1.997894,0.9941961,4.736177
1.21,278,12,1.01425,10.13858,2.000609,2.00035,4.000384,9.999585,10.00013,5.000623,2.03164,24.43797,1.997894,0.9941961,4.736177
1.22,278,12,1.014641,10.13132,2.000629,2.000271,4.000374,9.999691,10.00014,5.000544,2.03164,24.43797,1.997894,0.9941961,4.736177
1.23,277,13,1.014296,10.13927,2.000593,2.00027,4.00038,9.999652,10.00012,5.0006,2.02736,24.69168,1.999601,0.9933383,4.752934
1.24,277,13,1.014296,10.13927,2.000593,2.00027,4.00038,9.999652,10.00012,5.0006,2.02736,24.69168,1.999601,0.9933383,4.752934
1.25,278,13,1.01414,10.1466,2.000706,2.000198,4.000404,9.999616,10.00012,5.000633,2.02736,24.69168,1.999601,0.9933383,4.752934
1.26,276,14,1.015043,10.13432,2.000689,2.00025,4.000414,9.99962,10.00012,5.000632,2.039179,24.61307,1.999752,0.993847,4.728492
1.27,276,14,1.015043,10.13432,2.000689,2.00025,4.000414,9.99962,10.00012,5.000632,2.039179,24.61307,1.999752,0.993847,4.728492
1.28,275,14,1.015051,10.15248,2.000674,2.000166,4.000418,9.999586,10.00009,5.000667,2.039179,24.61307,1.999752,0.993847,4.728492
1.29,274,14,1.015972,10.16646,2.000658,2.000125,4.000438,9.999558,10.00003,5.000671,2.039179,24.61307,1.999752,0.993847,4.728492
1.30,274,14,1.015972,10.16646,2.000658,2.000125,4.000438,9.999558,10.00003,5.000671,2.039179,24.61307,1.999752,0.993847,4.728492
1.31,274,14,1.015972,10.16646,2.000658,2.000125,4.000438,9.999558,10.00003,5.000671,2.039179,24.61307,1.999752,0.993847,4.728492
1.32,273,14,1.015667,10.18032,2.000628,2.000113,4.000432,9.999548,10.00004,5.000643,2.039179,24.61307,1.999752,0.993847,4.728492
1.33,273,14,1.015667,10.18032,2.000628,2.000113,4.000432,9.999548,10.00004,5.000643,2.039179,24.61307,1.999752,0.993847,4.728492
1.34,272,14,1.016062,10.17455,2.000569,2.000089,4.000427,9.999577,10.00007,5.000623,2.039179,24.61307,1.999752,0.993847,4.728492
1.35,271,14,1.016017,10.16866,2.000526,2.000052,4.000433,9.999633,10.00001,5.000622,2.039179,24.61307,1.999752,0.993847,4.728492
1.36,271,14,1.016017,10.16866,2.000526,2.000052,4.000433,9.999633,10.00001,5.000622,2.039179,24.61307,1.999752,0.993847,4.728492
1.37,271,14,1.016017,10.16866,2.000526,2.000052,4.000433,9.999633,10.00001,5.000622,2.039179,24.61307,1.999752,0.993847,4.728492
1.38,271,14,1.016017,10.16866,2.000526,2.000052,4.000433,9.999633,10.00001,5.000622,2.039179,24.61307,1.999752,0.993847,4.728492
1.39,270,14,1.016141,10.18495,2.000561,2.00011,4.00043,9.999617,9.999981,5.000682,2.039179,24.61307,1.999752,0.993847,4.728492
1.40,269,14,1.01582,10.20854,2.000575,2.000057,4.000489,9.999628,9.999955,5.000641,2.039179,24.61307,1.999752,0.993847,4.728492
1.41,268,15,1.016467,10.23151,2.000685,2.000038,4.000509,9.999621,9.999897,5.000612,2.029273,24.48204,1.997826,0.9933122,4.724403
1.42,268,15,1.016467,10.23151,2.000685,2.000038,4.000509,9.999621,9.999897,5.000612,2.029273,24.48204,1.997826,0.9933122,4.724403
1.43,268,15,1.016467,10.23151,2.000685,2.000038,4.000509,9.999621,9.999897,5.000612,2.029273,24.48204,1.997826,0.9933122,4.724403
1.44,267,15,1.016054,10.21753,2.000731,2.000007,4.000506,9.999676,9.999895,5.000605,2.029273,24.48204,1.997826,0.9933122,4.724403
1.45,267,15,1.016054,10.21753,2.000731,2.000007,4.000506,9.999676,9.999895,5.000605,2.029273,24.48204,1.997826,0.9933122,4.724403
1.46,267,15,1.016054,10.21753,2.000731,2.000007,4.000506,9.999676,9.999895,5.000605,2.029273,24.48204,1.997826,0.9933122,4.724403
1.47,267,15,1.016054,10.21753,2.000731,2.000007,4.000506,9.999676,9.999895,5.000605,2.029273,24.48204,1.997826,0.9933122,4.724403
1.48,267,15,1.016054,10.21753,2.000731,2.000007,4.000506,9.999676,9.999895,5.000605,2.029273,24.48204,1.997826,0.9933122,4.724403
1.49,267,15,1.016054,10.21753,2.000731,2.000007,4.000506,9.999676,9.999895,5.000605,2.029273,24.48204,1.997826,0.9933122,4.724403
1.50,267,15,1.016054,10.21753,2.000731,2.000007,4.000506,9.999676,9.999895,5.000605,2.029273,24.48204,1.997826,0.9933122,4.724403
1.51,266,16,1.016114,10.22641,2.000682,2.000002,4.000496,9.999666,9.999884,5.000659,2.025172,24.39601,1.998737,0.9937863,4.745799
1.52,266,16,1.015743,10.24045,2.00066,2.000015,4.000415,9.999695,9.999804,5.000729,2.025172,24.39601,1.998737,0.9937863,4.745799
1.53,265,16,1.0158,10.25819,2.000647,1.999977,4.000383,9.999706,9.999845,5.000755,2.025172,24.39601,1.998737,0.9937863,4.745799
1.54,265,16,1.0158,10.25819,2.000647,1.999977,4.000383,9.999706,9.999845,5.000755,2.025172,24.39601,1.998737,0.9937863,4.745799
1.55,265,16,1.0158,10.25819,2.000647,1.999977,4.000383,9.999706,9.999845,5.000755,2.025172,24.39601,1.998737,0.9937863,4.745799
1.56,265,16,1.0158,10.25819,2.000647,1.999977,4.000383,9.999706,9.999845,5.000755,2.025172,24.39601,1.998737,0.9937863,4.745799
1.57,266,16,1.015497,10.27412,2.000701,1.999976,4.000369,9.999763,9.999906,5.000875,2.025172,24.39601,1.998737,0.9937863,4.745799
1.58,266,16,1.01426,10.29753,2.000826,1.999925,4.000361,9.999702,10.00004,5.00082,2.025172,24.39601,1.998737,0.9937863,4.745799
1.59,266,16,1.01426,10.29753,2.000826,1.999925,4.000361,9.999702,10.00004,5.00082,2.025172,24.39601,1.998737,0.9937863,4.745799
1.60,266,16,1.01426,10.29753,2.000826,1.999925,4.000361,9.999702,10.00004,5.00082,2.025172,24.39601,1.998737,0.9937863,4.745799
1.61,266,16,1.01426,10.29753,2.000826,1.999925,4.000361,9.999702,10.00004,5.00082,2.025172,24.39601,1.998737,0.9937863,4.745799
1.62,265,16,1.014304,10.29259,2.000857,1.999942,4.000312,9.999715,10.00003,5.000806,2.025172,24.39601,1.998737,0.9937863,4.745799
1.63,265,16,1.014304,10.29259,2.000857,1.999942,4.000312,9.999715,10.00003,5.000806,2.025172,24.39601,1.998737,0.9937863,4.745799
1.64,265,16,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.025172,24.39601,1.998737,0.9937863,4.745799
1.65,265,15,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.02845,24.17334,1.997314,0.9945024,4.731917
1.66,265,15,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.02845,24.17334,1.997314,0.9945024,4.731917
1.67,265,15,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.02845,24.17334,1.997314,0.9945024,4.731917
1.68,265,15,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.02845,24.17334,1.997314,0.9945024,4.731917
1.69,265,15,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.02845,24.17334,1.997314,0.9945024,4.731917
1.70,265,15,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.02845,24.17334,1.997314,0.9945024,4.731917
1.71,265,15,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.02845,24.17334,1.997314,0.9945024,4.731917
1.72,265,15,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.02845,24.17334,1.997314,0.9945024,4.731917
1.73,265,15,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.02845,24.17334,1.997314,0.9945024,4.731917
1.74,265,15,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.02845,24.17334,1.997314,0.9945024,4.731917
1.75,265,15,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.02845,24.17334,1.997314,0.9945024,4.731917
1.76,265,15,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.02845,24.17334,1.997314,0.9945024,4.731917
1.77,265,15,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.02845,24.17334,1.997314,0.9945024,4.731917
1.78,265,15,1.01403,10.28414,2.000915,1.999862,4.000263,9.999703,9.999967,5.000937,2.02845,24.17334,1.997314,0.9945024,4.731917
1.79,264,15,1.013678,10.27524,2.000998,1.999858,4.000222,9.999691,9.999949,5.000978,2.02845,24.17334,1.997314,0.9945024,4.731917
1.80,264,15,1.013678,10.27524,2.000998,1.999858,4.000222,9.999691,9.999949,5.000978,2.02845,24.17334,1.997314,0.9945024,4.731917
1.81,263,15,1.013451,10.26838,2.001019,1.999848,4.000234,9.999662,9.999961,5.000969,2.02845,24.17334,1.997314,0.9945024,4.731917
1.82,263,15,1.013451,10.26838,2.001019,1.999848,4.000234,9.999662,9.999961,5.000969,2.02845,24.17334,1.997314,0.9945024,4.731917
1.83,263,14,1.013451,10.26838,2.001019,1.999848,4.000234,9.999662,9.999961,5.000969,2.038297,24.28231,1.999204,0.9951221,4.736544
1.84,263,14,1.013451,10.26838,2.001019,1.999848,4.000234,9.999662,9.999961,5.000969,2.038297,24.28231,1.999204,0.9951221,4.736544
1.85,263,14,1.013451,10.26838,2.001019,1.999848,4.000234,9.999662,9.999961,5.000969,2.038297,24.28231,1.999204,0.9951221,4.736544
1.86,262,14,1.013246,10.27802,2.001053,1.999835,4.000266,9.999715,10.00001,5.001003,2.038297,24.28231,1.999204,0.9951221,4.736544
