time,nf,ns,fs,fa,fcw,faw,fsew,fshw,fdw,ffw,ss,sa,ssw,sfw,ssize
0.24,400,10,1.000658,10.08509,2.000086,2.000386,3.999548,9.999546,9.999464,5.000161,1.757274,25.14002,2.001786,0.994805,4.839334
0.25,400,10,1.000658,10.08509,2.000086,2.000386,3.999548,9.999546,9.999464,5.000161,1.757274,25.14002,2.001786,0.994805,4.839334
0.26,400,10,1.000658,10.08509,2.000086,2.000386,3.999548,9.999546,9.999464,5.000161,1.757274,25.14002,2.001786,0.994805,4.839334
0.27,400,10,1.000658,10.08509,2.000086,2.000386,3.999548,9.999546,9.999464,5.000161,1.757274,25.14002,2.001786,0.994805,4.839334
0.28,400,10,1.000658,10.08509,2.000086,2.000386,3.999548,9.999546,9.999464,5.000161,1.757274,25.14002,2.001786,0.994805,4.839334
0.29,400,10,1.000658,10.08509,2.000086,2.000386,3.999548,9.999546,9.999464,5.000161,1.757274,25.14002,2.001786,0.994805,4.839334
0.30,400,10,1.000658,10.08509,2.000086,2.000386,3.999548,9.999546,9.999464,5.000161,1.757274,25.14002,2.001786,0.994805,4.839334
0.31,400,10,1.000658,10.08509,2.000086,2.000386,3.999548,9.999546,9.999464,5.000161,1.757274,25.14002,2.001786,0.994805,4.839334
0.32,400,10,1.000658,10.08509,2.000086,2.000386,3.999548,9.999546,9.999464,5.000161,1.757274,25.14002,2.001786,0.994805,4.839334
0.33,400,10,1.000658,10.08509,2.000086,2.000386,3.999548,9.999546,9.999464,5.000161,1.757274,25.14002,2.001786,0.994805,4.839334
0.34,400,10,1.000658,10.08509,2.000086,2.000386,3.999548,9.999546,9.999464,5.000161,1.757274,25.14002,2.001786,0.994805,4.839334
0.35,400,10,1.000658,10.08509,2.000086,2.000386,3.999548,9.999546,9.999464,5.000161,1.757274,25.14002,2.001786,0.994805,4.839334
0.36,400,10,1.000658,10.08509,2.000086,2.000386,3.999548,9.999546,9.999464,5.000161,1.757274,25.14002,2.001786,0.994805,4.839334
0.37,398,10,1.00092,10.09753,2.000039,2.000378,3.999562,9.999581,9.999422,5.000218,1.757274,25.14002,2.001786,0.994805,4.839334
0.38,398,10,1.00092,10.09753,2.000039,2.000378,3.999562,9.999581,9.999422,5.000218,1.757274,25.14002,2.001786,0.994805,4.839334
0.39,398,10,1.00092,10.09753,2.000039,2.000378,3.999562,9.999581,9.999422,5.000218,1.757274,25.14002,2.001786,0.994805,4.839334
0.40,398,10,1.00092,10.09753,2.000039,2.000378,3.999562,9.999581,9.999422,5.000218,1.757274,25.14002,2.001786,0.994805,4.839334
0.41,398,10,1.00092,10.09753,2.000039,2.000378,3.999562,9.999581,9.999422,5.000218,1.757274,25.14002,2.001786,0.994805,4.839334
0.42,398,10,1.00092,10.09753,2.000039,2.000378,3.999562,9.999581,9.999422,5.000218,1.757274,25.14002,2.001786,0.994805,4.839334
0.43,398,10,1.00092,10.09753,2.000039,2.000378,3.999562,9.999581,9.999422,5.000218,1.757274,25.14002,2.001786,0.994805,4.839334
0.44,398,10,1.00092,10.09753,2.000039,2.000378,3.999562,9.999581,9.999422,5.000218,1.757274,25.14002,2.001786,0.994805,4.839334
0.45,398,10,1.00092,10.09753,2.000039,2.000378,3.999562,9.999581,9.999422,5.000218,1.757274,25.14002,2.001786,0.994805,4.839334
0.46,398,10,1.00092,10.09753,2.000039,2.000378,3.999562,9.999581,9.999422,5.000218,1.757274,25.14002,2.001786,0.994805,4.839334
0.47,398,10,1.00092,10.09753,2.000039,2.000378,3.999562,9.999581,9.999422,5.000218,1.757274,25.14002,2.001786,0.994805,4.839334
0.48,398,10,1.00092,10.09753,2.000039,2.000378,3.999562,9.999581,9.999422,5.000218,1.757274,25.14002,2.001786,0.994805,4.839334
0.49,397,10,1.001089,10.09604,2.000037,2.000373,3.999589,9.999557,9.999426,5.000211,1.757274,25.14002,2.001786,0.994805,4.839334
0.50,395,10,1.001235,10.13191,2.000054,2.000392,3.999591,9.999555,9.999447,5.000227,1.757274,25.14002,2.001786,0.994805,4.839334
0.51,395,10,1.001235,10.13191,2.000054,2.000392,3.999591,9.999555,9.999447,5.000227,1.757274,25.14002,2.001786,0.994805,4.839334
0.52,394,10,1.001688,10.13702,2.000081,2.000372,3.99961,9.999584,9.999455,5.000206,1.757274,25.14002,2.001786,0.994805,4.839334
0.53,394,10,1.001688,10.13702,2.000081,2.000372,3.99961,9.999584,9.999455,5.000206,1.757274,25.14002,2.001786,0.994805,4.839334
0.54,394,10,1.001688,10.13702,2.000081,2.000372,3.99961,9.999584,9.999455,5.000206,1.757274,25.14002,2.001786,0.994805,4.839334
0.55,394,10,1.001688,10.13702,2.000081,2.000372,3.99961,9.999584,9.999455,5.000206,1.757274,25.14002,2.001786,0.994805,4.839334
0.56,394,10,1.001688,10.13702,2.000081,2.000372,3.99961,9.999584,9.999455,5.000206,1.757274,25.14002,2.001786,0.994805,4.839334
0.57,393,10,1.001991,10.14102,2.000083,2.000392,3.999611,9.999567,9.999454,5.000226,1.757274,25.14002,2.001786,0.994805,4.839334
0.58,392,10,1.002043,10.14754,2.000115,2.000365,3.999651,9.999572,9.999461,5.000208,1.757274,25.14002,2.001786,0.994805,4.839334
0.59,392,10,1.002043,10.14754,2.000115,2.000365,3.999651,9.999572,9.999461,5.000208,1.757274,25.14002,2.001786,0.994805,4.839334
0.60,392,10,1.002043,10.14754,2.000115,2.000365,3.999651,9.999572,9.999461,5.000208,1.757274,25.14002,2.001786,0.994805,4.839334
0.61,392,10,1.002043,10.14754,2.000115,2.000365,3.999651,9.999572,9.999461,5.000208,1.757274,25.14002,2.001786,0.994805,4.839334
0.62,392,10,1.002043,10.14754,2.000115,2.000365,3.999651,9.999572,9.999461,5.000208,1.757274,25.14002,2.001786,0.994805,4.839334
0.63,391,10,1.001524,10.15354,2.000096,2.000331,3.999682,9.999586,9.999477,5.000152,1.757274,25.14002,2.001786,0.994805,4.839334
0.64,390,10,1.001654,10.14504,2.00006,2.000326,3.999722,9.999616,9.999492,5.000126,1.757274,25.14002,2.001786,0.994805,4.839334
0.65,391,10,1.001537,10.14917,2.00004,2.000347,3.999762,9.999681,9.999424,5.000107,1.757274,25.14002,2.001786,0.994805,4.839334
0.66,391,10,1.001537,10.14917,2.00004,2.000347,3.999762,9.999681,9.999424,5.000107,1.757274,25.14002,2.001786,0.994805,4.839334
0.67,391,10,1.001537,10.14917,2.00004,2.000347,3.999762,9.999681,9.999424,5.000107,1.757274,25.14002,2.001786,0.994805,4.839334
0.68,391,10,1.001537,10.14917,2.00004,2.000347,3.999762,9.999681,9.999424,5.000107,1.757274,25.14002,2.001786,0.994805,4.839334
0.69,390,10,1.001752,10.16746,2.000073,2.000341,3.999741,9.999719,9.999439,5.000109,1.757274,25.14002,2.001786,0.994805,4.839334
0.70,390,10,1.001752,10.16746,2.000073,2.000341,3.999741,9.999719,9.999439,5.000109,1.757274,25.14002,2.001786,0.994805,4.839334
0.71,391,10,1.002354,10.18061,2.000104,2.000322,3.999805,9.99968,9.999461,5.000072,1.757274,25.14002,2.001786,0.994805,4.839334
0.72,391,10,1.002354,10.18061,2.000104,2.000322,3.999805,9.99968,9.999461,5.000072,1.757274,25.14002,2.001786,0.994805,4.839334
0.73,392,10,1.002242,10.17315,2.000131,2.000322,3.999772,9.999684,9.999509,5.000093,1.757274,25.14002,2.001786,0.994805,4.839334
0.74,392,10,1.002242,10.17315,2.000131,2.000322,3.999772,9.999684,9.999509,5.000093,1.757274,25.14002,2.001786,0.994805,4.839334
0.75,393,10,1.002151,10.19394,2.000171,2.000312,3.999789,9.999683,9.999538,5.000008,1.757274,25.14002,2.001786,0.994805,4.839334
0.76,393,10,1.002151,10.19394,2.000171,2.000312,3.999789,9.999683,9.999538,5.000008,1.757274,25.14002,2.001786,0.994805,4.839334
0.77,393,10,1.001868,10.20354,2.000189,2.000272,3.999788,9.999671,9.999525,4.999978,1.757274,25.14002,2.001786,0.994805,4.839334
0.78,394,10,1.002375,10.21031,2.000212,2.000305,3.999813,9.999655,9.999494,5.000026,1.757274,25.14002,2.001786,0.994805,4.839334
0.79,394,10,1.002375,10.21031,2.000212,2.000305,3.999813,9.999655,9.999494,5.000026,1.757274,25.14002,2.001786,0.994805,4.839334
0.80,394,10,1.002375,10.21031,2.000212,2.000305,3.999813,9.999655,9.999494,5.000026,1.757274,25.14002,2.001786,0.994805,4.839334
0.81,394,10,1.002375,10.21031,2.000212,2.000305,3.999813,9.999655,9.999494,5.000026,1.757274,25.14002,2.001786,0.994805,4.839334
0.82,395,10,1.00156,10.22166,2.000193,2.000263,3.999772,9.999632,9.999398,4.999937,1.757274,25.14002,2.001786,0.994805,4.839334
0.83,395,10,1.00156,10.22166,2.000193,2.000263,3.999772,9.999632,9.999398,4.999937,1.757274,25.14002,2.001786,0.994805,4.839334
0.84,394,10,1.00186,10.22643,2.000164,2.000233,3.99975,9.99967,9.999388,4.999938,1.757274,25.14002,2.001786,0.994805,4.839334
0.85,394,10,1.00186,10.22643,2.000164,2.000233,3.99975,9.99967,9.999388,4.999938,1.757274,25.14002,2.001786,0.994805,4.839334
0.86,394,10,1.00186,10.22643,2.000164,2.000233,3.99975,9.99967,9.999388,4.999938,1.757274,25.14002,2.001786,0.994805,4.839334
0.87,394,10,1.00186,10.22643,2.000164,2.000233,3.99975,9.99967,9.999388,4.999938,1.757274,25.14002,2.001786,0.994805,4.839334
0.88,395,10,1.0013,10.23474,2.000239,2.000198,3.999789,9.999759,9.999417,4.999895,1.757274,25.14002,2.001786,0.994805,4.839334
0.89,395,10,1.0013,10.23474,2.000239,2.000198,3.999789,9.999759,9.999417,4.999895,1.757274,25.14002,2.001786,0.994805,4.839334
0.90,397,10,1.001032,10.27129,2.00016,2.000148,3.999739,9.999833,9.999409,4.999895,1.757274,25.14002,2.001786,0.994805,4.839334
0.91,399,10,1.000726,10.29502,2.000076,2.00018,3.999698,9.999861,9.99934,4.999842,1.757274,25.14002,2.001786,0.994805,4.839334
0.92,399,10,1.000726,10.29502,2.000076,2.00018,3.999698,9.999861,9.99934,4.999842,1.757274,25.14002,2.001786,0.994805,4.839334
0.93,400,10,1.000479,10.29568,2.00015,2.000185,3.999688,9.999844,9.999338,4.999804,1.757274,25.14002,2.001786,0.994805,4.839334
0.94,401,10,1.000702,10.28563,2.000148,2.000224,3.999645,9.999858,9.999388,4.999778,1.757274,25.14002,2.001786,0.994805,4.839334
0.95,402,10,1.001274,10.29739,2.000148,2.00019,3.999686,9.999854,9.999331,4.999748,1.757274,25.14002,2.001786,0.994805,4.839334
0.96,402,10,1.001274,10.29739,2.000148,2.00019,3.999686,9.999854,9.999331,4.999748,1.757274,25.14002,2.001786,0.994805,4.839334
0.97,402,10,1.001274,10.29739,2.000148,2.00019,3.999686,9.999854,9.999331,4.999748,1.757274,25.14002,2.001786,0.994805,4.839334
0.98,403,10,1.001523,10.31441,2.000161,2.000241,3.999747,9.999898,9.999308,4.99978,1.757274,25.14002,2.001786,0.994805,4.839334
0.99,405,10,1.001639,10.32528,2.000055,2.000262,3.999757,9.999905,9.999303,4.999873,1.757274,25.14002,2.001786,0.994805,4.839334
1.00,405,10,1.001639,10.32528,2.000055,2.000262,3.999757,9.999905,9.999303,4.999873,1.757274,25.14002,2.001786,0.994805,4.839334
1.01,405,10,1.001639,10.32528,2.000055,2.000262,3.999757,9.999905,9.999303,4.999873,1.757274,25.14002,2.001786,0.994805,4.839334
1.02,406,10,1.000993,10.31687,2.000082,2.00028,3.999748,9.999903,9.999337,4.999942,1.757274,25.14002,2.001786,0.994805,4.839334
1.03,406,10,1.000993,10.31687,2.000082,2.00028,3.999748,9.999903,9.999337,4.999942,1.757274,25.14002,2.001786,0.994805,4.839334
1.04,406,10,1.000993,10.31687,2.000082,2.00028,3.999748,9.999903,9.999337,4.999942,1.757274,25.14002,2.001786,0.994805,4.839334
1.05,406,10,1.000993,10.31687,2.000082,2.00028,3.999748,9.999903,9.999337,4.999942,1.757274,25.14002,2.001786,0.994805,4.839334
1.06,407,10,1.000993,10.33296,2.000092,2.000275,3.999765,9.999858,9.999304,4.999977,1.757274,25.14002,2.001786,0.994805,4.839334
1.07,408,10,1.000991,10.34304,2.000053,2.000215,3.999812,9.999894,9.999297,5.000001,1.757274,25.14002,2.001786,0.994805,4.839334
1.08,409,10,1.000856,10.34535,2.000018,2.000217,3.999784,9.999955,9.999276,4.999963,1.757274,25.14002,2.001786,0.994805,4.839334
1.09,410,10,1.000828,10.34771,1.99997,2.000257,3.999772,9.999889,9.999269,4.999924,1.757274,25.14002,2.001786,0.994805,4.839334
1.10,411,10,1.000913,10.3591,1.999933,2.000256,3.999752,9.999943,9.999302,4.999968,1.757274,25.14002,2.001786,0.994805,4.839334
1.11,411,10,1.000913,10.3591,1.999933,2.000256,3.999752,9.999943,9.999302,4.999968,1.757274,25.14002,2.001786,0.994805,4.839334
1.12,411,10,1.000913,10.3591,1.999933,2.000256,3.999752,9.999943,9.999302,4.999968,1.757274,25.14002,2.001786,0.994805,4.839334
1.13,411,10,1.000913,10.3591,1.999933,2.000256,3.999752,9.999943,9.999302,4.999968,1.757274,25.14002,2.001786,0.994805,4.839334
1.14,411,10,1.000913,10.3591,1.999933,2.000256,3.999752,9.999943,9.999302,4.999968,1.757274,25.14002,2.001786,0.994805,4.839334
1.15,410,10,1.000683,10.3601,1.99995,2.000263,3.999747,9.999914,9.999278,4.999996,1.757274,25.14002,2.001786,0.994805,4.839334
1.16,410,10,1.000683,10.3601,1.99995,2.000263,3.999747,9.999914,9.999278,4.999996,1.757274,25.14002,2.001786,0.994805,4.839334
1.17,410,10,1.000683,10.3601,1.99995,2.000263,3.999747,9.999914,9.999278,4.999996,1.757274,25.14002,2.001786,0.994805,4.839334
1.18,410,10,1.000683,10.3601,1.99995,2.000263,3.999747,9.999914,9.999278,4.999996,1.757274,25.14002,2.001786,0.994805,4.839334
1.19,411,10,1.000393,10.3657,1.999933,2.000221,3.999749,9.999846,9.999286,4.999955,1.757274,25.14002,2.001786,0.994805,4.839334
1.20,412,10,1.000598,10.37202,1.999958,2.000277,3.999706,9.999839,9.999344,4.999986,1.757274,25.14002,2.001786,0.994805,4.839334
1.21,412,10,1.000598,10.37202,1.999958,2.000277,3.999706,9.999839,9.999344,4.999986,1.757274,25.14002,2.001786,0.994805,4.839334
1.22,413,10,1.000536,10.36297,1.999929,2.00027,3.99969,9.999759,9.999383,4.999954,1.757274,25.14002,2.001786,0.994805,4.839334
1.23,414,10,1.000455,10.37115,1.999879,2.000247,3.999633,9.999791,9.999413,4.99994,1.757274,25.14002,2.001786,0.994805,4.839334
1.24,416,10,1.000468,10.37399,1.999875,2.000273,3.999617,9.999883,9.999357,5.000027,1.757274,25.14002,2.001786,0.994805,4.839334
1.25,416,10,1.000468,10.37399,1.999875,2.000273,3.999617,9.999883,9.999357,5.000027,1.757274,25.14002,2.001786,0.994805,4.839334
1.26,416,10,1.000468,10.37399,1.999875,2.000273,3.999617,9.999883,9.999357,5.000027,1.757274,25.14002,2.001786,0.994805,4.839334
1.27,416,10,1.000468,10.37399,1.999875,2.000273,3.999617,9.999883,9.999357,5.000027,1.757274,25.14002,2.001786,0.994805,4.839334
1.28,416,10,1.000468,10.37399,1.999875,2.000273,3.999617,9.999883,9.999357,5.000027,1.757274,25.14002,2.001786,0.994805,4.839334
1.29,416,10,1.000468,10.37399,1.999875,2.000273,3.999617,9.999883,9.999357,5.000027,1.757274,25.14002,2.001786,0.994805,4.839334
1.30,416,10,1.000468,10.37399,1.999875,2.000273,3.999617,9.999883,9.999357,5.000027,1.757274,25.14002,2.001786,0.994805,4.839334
1.31,416,10,1.000468,10.37399,1.999875,2.000273,3.999617,9.999883,9.999357,5.000027,1.757274,25.14002,2.001786,0.994805,4.839334
1.32,417,10,1.001021,10.37073,1.999875,2.000241,3.999656,9.999878,9.999302,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.33,417,10,1.001021,10.37073,1.999875,2.000241,3.999656,9.999878,9.999302,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.34,417,10,1.001021,10.37073,1.999875,2.000241,3.999656,9.999878,9.999302,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.35,417,10,1.001021,10.37073,1.999875,2.000241,3.999656,9.999878,9.999302,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.36,417,10,1.001021,10.37073,1.999875,2.000241,3.999656,9.999878,9.999302,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.37,417,10,1.001021,10.37073,1.999875,2.000241,3.999656,9.999878,9.999302,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.38,417,10,1.001021,10.37073,1.999875,2.000241,3.999656,9.999878,9.999302,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.39,417,10,1.001021,10.37073,1.999875,2.000241,3.999656,9.999878,9.999302,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.40,417,10,1.001021,10.37073,1.999875,2.000241,3.999656,9.999878,9.999302,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.41,417,10,1.001021,10.37073,1.999875,2.000241,3.999656,9.999878,9.999302,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.42,416,10,1.000951,10.35716,1.999855,2.000248,3.999675,9.999866,9.999285,5.000033,1.757274,25.14002,2.001786,0.994805,4.839334
1.43,416,10,1.000951,10.35716,1.999855,2.000248,3.999675,9.999866,9.999285,5.000033,1.757274,25.14002,2.001786,0.994805,4.839334
1.44,415,10,1.001169,10.36152,1.999804,2.000243,3.999675,9.999848,9.999279,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.45,415,10,1.001169,10.36152,1.999804,2.000243,3.999675,9.999848,9.999279,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.46,415,10,1.001169,10.36152,1.999804,2.000243,3.999675,9.999848,9.999279,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.47,415,10,1.001169,10.36152,1.999804,2.000243,3.999675,9.999848,9.999279,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.48,415,10,1.001169,10.36152,1.999804,2.000243,3.999675,9.999848,9.999279,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.49,415,10,1.001169,10.36152,1.999804,2.000243,3.999675,9.999848,9.999279,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.50,415,10,1.001169,10.36152,1.999804,2.000243,3.999675,9.999848,9.999279,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.51,415,10,1.001169,10.36152,1.999804,2.000243,3.999675,9.999848,9.999279,5.000046,1.757274,25.14002,2.001786,0.994805,4.839334
1.52,416,10,1.001155,10.38277,1.999847,2.000208,3.999624,9.999892,9.999283,5.000067,1.757274,25.14002,2.001786,0.994805,4.839334
1.53,415,10,1.001209,10.39199,1.999905,2.00017,3.99964,9.999905,9.999266,5.000058,1.757274,25.14002,2.001786,0.994805,4.839334
1.54,416,10,1.001768,10.38435,1.999872,2.000153,3.999661,9.99995,9.999413,5.000183,1.757274,25.14002,2.001786,0.994805,4.839334
1.55,416,10,1.001768,10.38435,1.999872,2.000153,3.999661,9.99995,9.999413,5.000183,1.757274,25.14002,2.001786,0.994805,4.839334
1.56,416,10,1.001768,10.38435,1.999872,2.000153,3.999661,9.99995,9.999413,5.000183,1.757274,25.14002,2.001786,0.994805,4.839334
1.57,416,10,1.001768,10.38435,1.999872,2.000153,3.999661,9.99995,9.999413,5.000183,1.757274,25.14002,2.001786,0.994805,4.839334
1.58,416,10,1.002202,10.40124,1.999822,2.000127,3.999592,10,9.999473,5.000157,1.757274,25.14002,2.001786,0.994805,4.839334
1.59,417,10,1.00257,10.40449,1.999803,2.000098,3.999629,10.00006,9.999458,5.000139,1.757274,25.14002,2.001786,0.994805,4.839334
1.60,417,10,1.00257,10.40449,1.999803,2.000098,3.999629,10.00006,9.999458,5.000139,1.757274,25.14002,2.001786,0.994805,4.839334
1.61,417,10,1.00257,10.40449,1.999803,2.000098,3.999629,10.00006,9.999458,5.000139,1.757274,25.14002,2.001786,0.994805,4.839334
1.62,417,10,1.00257,10.40449,1.999803,2.000098,3.999629,10.00006,9.999458,5.000139,1.757274,25.14002,2.001786,0.994805,4.839334
1.63,419,10,1.00245,10.39451,1.999715,2.000175,3.999619,9.99999,9.99951,5.000166,1.757274,25.14002,2.001786,0.994805,4.839334
1.64,418,10,1.00246,10.38956,1.999753,2.0002,3.999611,9.999973,9.999517,5.000169,1.757274,25.14002,2.001786,0.994805,4.839334
1.65,419,10,1.002731,10.39678,1.999766,2.000254,3.999636,9.999962,9.999512,5.00025,1.757274,25.14002,2.001786,0.994805,4.839334
1.66,420,10,1.002707,10.38598,1.999762,2.000211,3.999649,9.999953,9.999543,5.000228,1.757274,25.14002,2.001786,0.994805,4.839334
1.67,420,10,1.002937,10.39926,1.999798,2.000242,3.999703,9.999904,9.9995,5.000172,1.757274,25.14002,2.001786,0.994805,4.839334
1.68,421,10,1.00254,10.42452,1.999763,2.000193,3.999732,9.999956,9.99953,5.000214,1.757274,25.14002,2.001786,0.994805,4.839334
1.69,421,10,1.00254,10.42452,1.999763,2.000193,3.999732,9.999956,9.99953,5.000214,1.757274,25.14002,2.001786,0.994805,4.839334
1.70,422,10,1.003286,10.42918,1.999803,2.000154,3.999701,9.999911,9.999602,5.000157,1.757274,25.14002,2.001786,0.994805,4.839334
1.71,422,10,1.003286,10.42918,1.999803,2.000154,3.999701,9.999911,9.999602,5.000157,1.757274,25.14002,2.001786,0.994805,4.839334
1.72,422,10,1.003286,10.42918,1.999803,2.000154,3.999701,9.999911,9.999602,5.000157,1.757274,25.14002,2.001786,0.994805,4.839334
1.73,422,10,1.003286,10.42918,1.999803,2.000154,3.999701,9.999911,9.999602,5.000157,1.757274,25.14002,2.001786,0.994805,4.839334
1.74,422,10,1.003286,10.42918,1.999803,2.000154,3.999701,9.999911,9.999602,5.000157,1.757274,25.14002,2.001786,0.994805,4.839334
1.75,424,10,1.002849,10.4462,1.999784,2.000192,3.999735,9.999957,9.999549,5.000139,1.757274,25.14002,2.001786,0.994805,4.839334
1.76,426,10,1.00216,10.46244,1.999857,2.000269,3.999722,10.00005,9.999563,5.000235,1.757274,25.14002,2.001786,0.994805,4.839334
1.77,426,10,1.00216,10.46244,1.999857,2.000269,3.999722,10.00005,9.999563,5.000235,1.757274,25.14002,2.001786,0.994805,4.839334
1.78,426,10,1.00216,10.46244,1.999857,2.000269,3.999722,10.00005,9.999563,5.000235,1.757274,25.14002,2.001786,0.994805,4.839334
1.79,428,10,1.001514,10.46218,1.99989,2.000209,3.999744,9.999951,9.999575,5.000161,1.757274,25.14002,2.001786,0.994805,4.839334
1.80,429,10,1.001198,10.47356,1.999903,2.000177,3.999783,9.999926,9.999578,5.000105,1.757274,25.14002,2.001786,0.994805,4.839334
1.81,429,10,1.001198,10.47356,1.999903,2.000177,3.999783,9.999926,9.999578,5.000105,1.757274,25.14002,2.001786,0.994805,4.839334
1.82,429,10,1.001198,10.47356,1.999903,2.000177,3.999783,9.999926,9.999578,5.000105,1.757274,25.14002,2.001786,0.994805,4.839334
1.83,432,10,1.000838,10.49402,1.999902,2.000107,3.999777,9.999923,9.999601,5.000068,1.757274,25.14002,2.001786,0.994805,4.839334
1.84,432,10,1.000838,10.49402,1.999902,2.000107,3.999777,9.999923,9.999601,5.000068,1.757274,25.14002,2.001786,0.994805,4.839334
1.85,433,10,1.001105,10.48899,1.999905,2.000175,3.999824,9.999945,9.99956,5.000072,1.757274,25.14002,2.001786,0.994805,4.839334
1.86,433,10,1.001105,10.48899,1.999905,2.000175,3.999824,9.999945,9.99956,5.000072,1.757274,25.14002,2.001786,0.994805,4.839334
1.87,433,10,1.001105,10.48899,1.999905,2.000175,3.999824,9.999945,9.99956,5.000072,1.757274,25.14002,2.001786,0.994805,4.839334
1.88,433,10,1.001105,10.48899,1.999905,2.000175,3.999824,9.999945,9.99956,5.000072,1.757274,25.14002,2.001786,0.994805,4.839334
1.89,433,10,1.001105,10.48899,1.999905,2.000175,3.999824,9.999945,9.99956,5.000072,1.757274,25.14002,2.001786,0.994805,4.839334
