id,if,is,fsr,frm,srm,far,sar,mfs,sdfs,dfs,mfa,sdfa,dfa,mfcw,sdfcw,dfcw,mfaw,sdfaw,dfaw,mfsew,sdfsew,dfsew,mfshw,sdfshw,dfshw,mfdw,sdfdw,dfdw,mffw,sdffw,dffw,mss,sdss,dss,msa,sdsa,dsa,mssw,sdssw,dssw,msfw,sdsfw,dsfw,mssize,sdssize,dssize
12042017004550,300,3,1,1,1,0.0001,0.0001,1,0.5,0.1,10,15,3,2,1,0.01,2,1,0.01,4,1,0.01,10,1,0.01,10,1,0.01,5,1,0.01,1.8,0.5,0.1,25,15,2,2,1,0.01,1,1,0.01,5,0.5,0.1id,if,is,fsr,frm,srm,far,sar,mfs,sdfs,dfs,mfa,sdfa,dfa,mfcw,sdfcw,dfcw,mfaw,sdfaw,dfaw,mfsew,sdfsew,dfsew,mfshw,sdfshw,dfshw,mfdw,sdfdw,dfdw,mffw,sdffw,dffw,mss,sdss,dss,msa,sdsa,dsa,mssw,sdssw,dssw,msfw,sdsfw,dsfw,mssize,sdssize,dssize
12042017004550,300,3,1,1,1,0.0001,0.0001,1.098481,0.5,0.1,13.28509,15,3,1.994755,1,0.01,1.997998,1,0.01,3.996909,1,0.01,9.995424,1,0.01,10.00294,1,0.01,5.005596,1,0.01,1.822702,0.5,0.1,25.69845,15,2,2.001203,1,0.01,1.004461,1,0.01,5.1996,0.5,0.1
