time,nf,ns,fs,fa,fcw,faw,fsew,fshw,fdw,ffw,ss,sa,ssw,sfw,ssize
1.27,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.28,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.29,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.30,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.31,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.32,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.33,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.34,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.35,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.36,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.37,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.38,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.39,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.40,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.41,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.42,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.43,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.44,292,4,1.000705,9.910875,1.999607,1.999639,4.000628,9.999949,10.00041,5.000332,1.776615,25.9443,2.00756,1.007283,5.064554
1.45,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.46,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.47,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.48,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.49,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.50,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.51,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.52,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.53,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.54,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.55,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.56,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.57,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.58,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.59,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.60,291,4,1.000629,9.91718,1.999547,1.999616,4.000647,9.999944,10.00043,5.000326,1.776615,25.9443,2.00756,1.007283,5.064554
1.61,290,4,1.001143,9.913258,1.999591,1.999613,4.000569,9.999996,10.00041,5.000361,1.776615,25.9443,2.00756,1.007283,5.064554
1.62,290,4,1.001143,9.913258,1.999591,1.999613,4.000569,9.999996,10.00041,5.000361,1.776615,25.9443,2.00756,1.007283,5.064554
1.63,290,4,1.001143,9.913258,1.999591,1.999613,4.000569,9.999996,10.00041,5.000361,1.776615,25.9443,2.00756,1.007283,5.064554
1.64,290,4,1.001143,9.913258,1.999591,1.999613,4.000569,9.999996,10.00041,5.000361,1.776615,25.9443,2.00756,1.007283,5.064554
1.65,290,4,1.001143,9.913258,1.999591,1.999613,4.000569,9.999996,10.00041,5.000361,1.776615,25.9443,2.00756,1.007283,5.064554
1.66,290,4,1.001143,9.913258,1.999591,1.999613,4.000569,9.999996,10.00041,5.000361,1.776615,25.9443,2.00756,1.007283,5.064554
1.67,290,4,1.001143,9.913258,1.999591,1.999613,4.000569,9.999996,10.00041,5.000361,1.776615,25.9443,2.00756,1.007283,5.064554
1.68,290,4,1.001143,9.913258,1.999591,1.999613,4.000569,9.999996,10.00041,5.000361,1.776615,25.9443,2.00756,1.007283,5.064554
1.69,290,4,1.001143,9.913258,1.999591,1.999613,4.000569,9.999996,10.00041,5.000361,1.776615,25.9443,2.00756,1.007283,5.064554
1.70,290,4,1.001143,9.913258,1.999591,1.999613,4.000569,9.999996,10.00041,5.000361,1.776615,25.9443,2.00756,1.007283,5.064554
1.71,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.72,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.73,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.74,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.75,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.76,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.77,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.78,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.79,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.80,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.81,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.82,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.83,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.84,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.85,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.86,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.87,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.88,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
1.89,289,4,1.001509,9.912756,1.999578,1.999578,4.000642,9.999999,10.00042,5.000334,1.776615,25.9443,2.00756,1.007283,5.064554
