time,nf,ns,fs,fa,fcw,faw,fsew,fshw,fdw,ffw,ss,sa,ssw,sfw,ssize
0.28,297,3,1.001602,9.932077,2.000274,1.999283,3.999914,10.00107,9.999485,4.999636,2.057186,25.68846,2.002779,0.9926979,4.938516
0.29,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.30,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.31,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.32,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.33,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.34,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.35,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.36,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.37,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.38,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.39,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.40,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.41,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.42,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.43,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.44,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.45,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.46,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.47,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.48,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.49,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.50,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.51,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.52,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.53,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.54,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.55,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.56,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.57,296,3,1.001963,9.932638,2.000269,1.999305,3.999903,10.00107,9.999537,4.999669,2.057186,25.68846,2.002779,0.9926979,4.938516
0.58,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.59,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.60,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.61,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.62,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.63,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.64,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.65,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.66,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.67,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.68,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.69,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.70,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.71,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.72,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.73,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.74,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.75,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.76,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.77,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.78,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.79,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.80,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.81,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.82,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.83,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.84,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.85,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.86,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.87,295,3,1.002009,9.920649,2.000299,1.999284,3.999909,10.00107,9.999512,4.999709,2.057186,25.68846,2.002779,0.9926979,4.938516
0.88,294,3,1.001818,9.928944,2.000274,1.999319,3.999957,10.00106,9.999524,4.999653,2.057186,25.68846,2.002779,0.9926979,4.938516
0.89,294,3,1.001818,9.928944,2.000274,1.999319,3.999957,10.00106,9.999524,4.999653,2.057186,25.68846,2.002779,0.9926979,4.938516
0.90,294,3,1.001818,9.928944,2.000274,1.999319,3.999957,10.00106,9.999524,4.999653,2.057186,25.68846,2.002779,0.9926979,4.938516
0.91,294,3,1.001818,9.928944,2.000274,1.999319,3.999957,10.00106,9.999524,4.999653,2.057186,25.68846,2.002779,0.9926979,4.938516
0.92,294,3,1.001818,9.928944,2.000274,1.999319,3.999957,10.00106,9.999524,4.999653,2.057186,25.68846,2.002779,0.9926979,4.938516
0.93,294,3,1.001818,9.928944,2.000274,1.999319,3.999957,10.00106,9.999524,4.999653,2.057186,25.68846,2.002779,0.9926979,4.938516
0.94,293,3,1.001032,9.927441,2.000263,1.999317,4.000016,10.00108,9.999482,4.999555,2.057186,25.68846,2.002779,0.9926979,4.938516
0.95,293,3,1.001032,9.927441,2.000263,1.999317,4.000016,10.00108,9.999482,4.999555,2.057186,25.68846,2.002779,0.9926979,4.938516
0.96,293,3,1.001032,9.927441,2.000263,1.999317,4.000016,10.00108,9.999482,4.999555,2.057186,25.68846,2.002779,0.9926979,4.938516
0.97,293,3,1.001032,9.927441,2.000263,1.999317,4.000016,10.00108,9.999482,4.999555,2.057186,25.68846,2.002779,0.9926979,4.938516
0.98,293,3,1.001032,9.927441,2.000263,1.999317,4.000016,10.00108,9.999482,4.999555,2.057186,25.68846,2.002779,0.9926979,4.938516
0.99,293,3,1.001032,9.927441,2.000263,1.999317,4.000016,10.00108,9.999482,4.999555,2.057186,25.68846,2.002779,0.9926979,4.938516
1.00,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.01,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.02,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.03,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.04,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.05,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.06,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.07,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.08,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.09,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.10,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.11,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.12,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.13,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.14,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.15,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.16,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.17,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.18,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.19,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.20,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.21,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.22,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.23,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.24,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.25,294,3,1.000398,9.921367,2.000211,1.999354,3.999951,10.00109,9.999456,4.999489,2.057186,25.68846,2.002779,0.9926979,4.938516
1.26,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.27,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.28,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.29,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.30,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.31,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.32,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.33,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.34,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.35,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.36,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.37,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.38,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.39,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.40,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.41,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.42,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.43,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.44,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.45,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.46,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.47,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.48,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.49,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.50,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.51,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.52,293,3,1.000798,9.928911,2.000261,1.999352,3.999955,10.00109,9.99945,4.999508,2.057186,25.68846,2.002779,0.9926979,4.938516
1.53,292,3,1.000684,9.949303,2.000281,1.999351,3.999938,10.00109,9.999452,4.999527,2.057186,25.68846,2.002779,0.9926979,4.938516
1.54,292,3,1.000684,9.949303,2.000281,1.999351,3.999938,10.00109,9.999452,4.999527,2.057186,25.68846,2.002779,0.9926979,4.938516
1.55,292,3,1.000684,9.949303,2.000281,1.999351,3.999938,10.00109,9.999452,4.999527,2.057186,25.68846,2.002779,0.9926979,4.938516
1.56,292,3,1.000684,9.949303,2.000281,1.999351,3.999938,10.00109,9.999452,4.999527,2.057186,25.68846,2.002779,0.9926979,4.938516
1.57,292,3,1.000684,9.949303,2.000281,1.999351,3.999938,10.00109,9.999452,4.999527,2.057186,25.68846,2.002779,0.9926979,4.938516
1.58,291,3,1.000898,9.974194,2.000298,1.999365,3.999918,10.00106,9.999486,4.999527,2.057186,25.68846,2.002779,0.9926979,4.938516
1.59,291,3,1.000898,9.974194,2.000298,1.999365,3.999918,10.00106,9.999486,4.999527,2.057186,25.68846,2.002779,0.9926979,4.938516
1.60,291,3,1.000898,9.974194,2.000298,1.999365,3.999918,10.00106,9.999486,4.999527,2.057186,25.68846,2.002779,0.9926979,4.938516
1.61,291,3,1.000898,9.974194,2.000298,1.999365,3.999918,10.00106,9.999486,4.999527,2.057186,25.68846,2.002779,0.9926979,4.938516
1.62,291,3,1.000898,9.974194,2.000298,1.999365,3.999918,10.00106,9.999486,4.999527,2.057186,25.68846,2.002779,0.9926979,4.938516
1.63,291,3,1.000898,9.974194,2.000298,1.999365,3.999918,10.00106,9.999486,4.999527,2.057186,25.68846,2.002779,0.9926979,4.938516
1.64,290,3,1.001427,9.965671,2.000286,1.99935,3.999855,10.00101,9.999465,4.999516,2.057186,25.68846,2.002779,0.9926979,4.938516
1.65,290,3,1.001427,9.965671,2.000286,1.99935,3.999855,10.00101,9.999465,4.999516,2.057186,25.68846,2.002779,0.9926979,4.938516
1.66,289,3,1.001985,9.966028,2.000281,1.999357,3.999882,10.001,9.99949,4.999502,2.057186,25.68846,2.002779,0.9926979,4.938516
1.67,289,3,1.001985,9.966028,2.000281,1.999357,3.999882,10.001,9.99949,4.999502,2.057186,25.68846,2.002779,0.9926979,4.938516
1.68,289,3,1.001985,9.966028,2.000281,1.999357,3.999882,10.001,9.99949,4.999502,2.057186,25.68846,2.002779,0.9926979,4.938516
1.69,289,3,1.001985,9.966028,2.000281,1.999357,3.999882,10.001,9.99949,4.999502,2.057186,25.68846,2.002779,0.9926979,4.938516
1.70,289,3,1.001985,9.966028,2.000281,1.999357,3.999882,10.001,9.99949,4.999502,2.057186,25.68846,2.002779,0.9926979,4.938516
1.71,288,3,1.00202,9.964393,2.000222,1.999319,3.999933,10.00095,9.999451,4.999563,2.057186,25.68846,2.002779,0.9926979,4.938516
1.72,288,3,1.00202,9.964393,2.000222,1.999319,3.999933,10.00095,9.999451,4.999563,2.057186,25.68846,2.002779,0.9926979,4.938516
1.73,288,3,1.00202,9.964393,2.000222,1.999319,3.999933,10.00095,9.999451,4.999563,2.057186,25.68846,2.002779,0.9926979,4.938516
1.74,288,3,1.00202,9.964393,2.000222,1.999319,3.999933,10.00095,9.999451,4.999563,2.057186,25.68846,2.002779,0.9926979,4.938516
1.75,288,3,1.00202,9.964393,2.000222,1.999319,3.999933,10.00095,9.999451,4.999563,2.057186,25.68846,2.002779,0.9926979,4.938516
1.76,288,3,1.00202,9.964393,2.000222,1.999319,3.999933,10.00095,9.999451,4.999563,2.057186,25.68846,2.002779,0.9926979,4.938516
1.77,288,3,1.00202,9.964393,2.000222,1.999319,3.999933,10.00095,9.999451,4.999563,2.057186,25.68846,2.002779,0.9926979,4.938516
1.78,289,3,1.001982,10.00019,2.000206,1.999325,3.999938,10.0009,9.999415,4.999618,2.057186,25.68846,2.002779,0.9926979,4.938516
1.79,289,3,1.001982,10.00019,2.000206,1.999325,3.999938,10.0009,9.999415,4.999618,2.057186,25.68846,2.002779,0.9926979,4.938516
1.80,289,3,1.001982,10.00019,2.000206,1.999325,3.999938,10.0009,9.999415,4.999618,2.057186,25.68846,2.002779,0.9926979,4.938516
1.81,289,3,1.001982,10.00019,2.000206,1.999325,3.999938,10.0009,9.999415,4.999618,2.057186,25.68846,2.002779,0.9926979,4.938516
1.82,289,3,1.001982,10.00019,2.000206,1.999325,3.999938,10.0009,9.999415,4.999618,2.057186,25.68846,2.002779,0.9926979,4.938516
1.83,289,3,1.001982,10.00019,2.000206,1.999325,3.999938,10.0009,9.999415,4.999618,2.057186,25.68846,2.002779,0.9926979,4.938516
1.84,288,3,1.001762,10.01105,2.000285,1.999271,3.999988,10.00086,9.999439,4.999643,2.057186,25.68846,2.002779,0.9926979,4.938516
1.85,288,3,1.001762,10.01105,2.000285,1.999271,3.999988,10.00086,9.999439,4.999643,2.057186,25.68846,2.002779,0.9926979,4.938516
1.86,288,3,1.001762,10.01105,2.000285,1.999271,3.999988,10.00086,9.999439,4.999643,2.057186,25.68846,2.002779,0.9926979,4.938516
