id,if,is,fsr,frm,srm,far,sar,mfs,sdfs,dfs,mfa,sdfa,dfa,mfcw,sdfcw,dfcw,mfaw,sdfaw,dfaw,mfsew,sdfsew,dfsew,mfshw,sdfshw,dfshw,mfdw,sdfdw,dfdw,mffw,sdffw,dffw,mss,sdss,dss,msa,sdsa,dsa,mssw,sdssw,dssw,msfw,sdsfw,dsfw,mssize,sdssize,dssize
12042017005507,400,10,5,1,1,0.0001,0.0001,1,0.5,0.1,10,15,3,2,1,0.01,2,1,0.01,4,1,0.01,10,1,0.01,10,1,0.01,5,1,0.01,1.8,0.5,0.1,25,15,2,2,1,0.01,1,1,0.01,5,0.5,0.1id,if,is,fsr,frm,srm,far,sar,mfs,sdfs,dfs,mfa,sdfa,dfa,mfcw,sdfcw,dfcw,mfaw,sdfaw,dfaw,mfsew,sdfsew,dfsew,mfshw,sdfshw,dfshw,mfdw,sdfdw,dfdw,mffw,sdffw,dffw,mss,sdss,dss,msa,sdsa,dsa,mssw,sdssw,dssw,msfw,sdsfw,dsfw,mssize,sdssize,dssize
12042017005507,400,10,0.5,1,1,0.0001,0.0001,1.038319,0.5,0.1,12.16035,15,3,1.99872,1,0.01,1.998198,1,0.01,4.000045,1,0.01,10.00269,1,0.01,10.00133,1,0.01,5.000655,1,0.01,1.831716,0.5,0.1,25.7511,15,2,1.9965,1,0.01,0.9978586,1,0.01,4.980413,0.5,0.1
